case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F10,6,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,179.56434105819937,170.33270004555638,0.27930426896955607,88.27089747300488
F10,5,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,242.3338468065913,240.45616352641642,0.0297403299333037,91.15783133200603
F10,1,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,160.23778900607323,151.50158458133004,0.2809877010953927,101.23802883000462
F10,4,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,183.9031868630787,174.1746609365513,0.28066514901614936,98.57928972500667
F10,6,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,244.0190574765583,241.44374286221836,0.02733701867404334,94.56536013600999
F10,3,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,209.37400754218717,205.99971279526238,0.04271273280253259,100.84862119900936
F10,4,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,182.84271163509038,172.60506773467813,0.2722523160951232,103.92677395899955
F10,1,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,160.03934350490354,150.79953966123253,0.27326456526882253,108.00639971799683
F10,3,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,163.43862447919386,155.4550210632516,0.2787126807444886,106.09105685500253
F10,2,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,150.795793866328,142.30487414779338,0.2742572625103132,108.92439483600901
F10,3,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,162.53684299626335,154.54577602364355,0.27243839309919726,107.98191309100366
F10,7,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,110.95580702262119,103.85978376579673,0.27786010648878173,102.9386090659973
F10,6,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,117.74727343312496,110.12171095151514,0.27746678906755745,111.11492993299908
F10,7,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,172.98517522050673,164.04244427144346,0.2802548927960444,113.91018551400339
F10,11,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,245.94839904665517,243.7858327914008,0.03200237913230616,85.42390065800282
F10,13,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,234.4745775519403,231.3369801978689,0.0202989433426814,86.66222141199978
F10,13,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,140.33844537339246,131.3531400567005,0.2782219402325662,87.12161832599668
F10,10,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,153.69508987983676,145.29858732124708,0.27613156207687006,88.84073536698997
F10,12,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,170.24099052260777,160.78704646932385,0.2793197277687062,90.05604351499642
F10,14,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,163.69760535806196,154.23962194512885,0.2788835274443238,92.69519340700936
F10,8,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,165.7226504027246,157.0489738564621,0.2720875916912293,94.09221624900238
F10,10,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,214.7394992917317,213.1990758296718,0.023186241379141465,94.84405434799555
F10,8,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,168.9921221953954,159.99915532054797,0.280149765804469,95.45576900200103
F10,12,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,170.09007977976756,161.82685159980437,0.2734526303975302,98.71305552800186
F10,10,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,157.03980616829247,148.72292961373398,0.280241858498806,99.16078886399919
F10,11,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,175.14193425556326,165.54178721125092,0.2801580665383008,100.18814027200278
F10,12,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,240.01851916285935,236.89300057488964,0.03338542687884206,100.20542016600666
F10,13,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,164.20503765358097,155.02361149514155,0.2799292280001373,100.25214442799916
F10,9,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,246.85077270983112,244.12588590354218,0.02887310975002255,102.7672897260054
F10,9,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,170.74488907253286,161.77751717812941,0.2778040410814031,102.8336274829926
F10,7,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,232.88692114128054,229.68170729370286,0.029050328755649984,102.99329551699338
F10,9,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,168.87173065244318,158.89953670156103,0.273002414972567,105.0957567239966
F10,11,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,144.99231780083193,136.87243961646564,0.2765729311480813,107.19065065900213
F10,8,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,241.56213520399183,240.25777972065367,0.026215369205394863,108.80111505500099
F10,15,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,167.0485225934821,157.95143043394614,0.2797702129356798,91.0271247389901
F10,14,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,159.70052570241702,150.23342396579665,0.27346692741810974,92.94707874499727
F10,15,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,226.0155676224857,222.5478413156686,0.03909080860857344,90.50918771899887
F10,16,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,145.0103796117911,136.49448514394467,0.2738727186379577,88.6934277840046
F10,14,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,225.66303112920718,222.93408698316253,0.03759046710085754,103.29001980299654
F10,17,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,156.337858477457,147.7692594192764,0.27226968642121113,91.8600804930029
F10,16,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,158.33710648625288,149.09353203239615,0.2790415059430153,98.40147133400023
F10,15,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,166.29239614696345,157.41799054241372,0.2738740879951339,102.30646274499304
F10,17,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,204.91163005919262,202.49925392448873,0.04795132604839691,93.92857709000236
F10,19,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,150.67421091876616,143.35505814214622,0.2746692852728236,91.14568486499775
F10,18,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,150.29161249256055,140.66889560467325,0.2791895398579321,96.64137009100523
F10,19,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,229.6647460119956,227.8655642343977,0.022615840482667484,94.17646991400397
F10,16,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,224.44124991337623,222.74223528883914,0.043023888473155386,102.36702810700808
F10,20,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,129.9972354630754,120.66343465620606,0.2763256390236516,95.15521771500062
F10,18,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,217.86239749923806,214.3355881731639,0.02278022950245167,102.4051048830006
F10,18,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,147.31982135229362,138.44293435435787,0.2750248655933878,104.1007395110064
F10,19,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,162.15261937293116,153.03646423310005,0.2791922181276423,105.03920741500042
F10,17,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,162.4503868571253,153.59294877747112,0.2810818470575313,115.43153775999963
F10,20,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,248.59682642966956,246.43173493031642,0.029823535009385373,103.8959420129977
F10,20,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,170.95171501847835,161.039122628126,0.2791806954684095,111.67687263801054
F10,21,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,122.34569068743056,114.11114741236233,0.27814170986834813,90.26832129099057
F10,21,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,220.10041695453822,216.01278517357798,0.044086236895019476,91.78255407398683
F10,21,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,177.89787515729248,169.01051608824307,0.28032310318663817,96.28826278500492
F10,23,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,158.54593260683237,150.57317674279074,0.27470298490890727,90.20389844299643
F10,23,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,229.20128435102387,226.4832880505271,0.0272422381273179,88.9814906870015
F10,23,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,166.890652935916,158.38209610141422,0.27958187693340697,91.0792201400036
F10,24,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,170.9800785823961,161.73133183608846,0.27497918070878796,91.58098048399552
F10,22,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,171.93186355700075,161.99774862884678,0.2806438377383538,106.91707277699606
F10,25,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,169.13726925918715,159.38116513821151,0.27896367083505574,92.75996802600275
F10,22,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,170.0275826071523,160.16651185447262,0.2754548342239678,101.5724189360044
F10,24,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,234.13021369765636,231.5820233041023,0.0333306422627982,99.68684717100405
F10,24,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,172.05330982273017,162.72472941008826,0.27933665268258523,104.23940619200584
F10,25,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,163.86327957707542,154.29496804433396,0.27583139438625975,95.8886011440045
F10,26,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,186.88414839583885,177.22761998945603,0.28068848412544495,98.16059397898789
F10,22,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,244.2435906549524,242.4544674824561,0.03145598423678948,112.24681973499537
F10,25,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,211.7915339227255,208.98450709616608,0.060279999816601634,105.4705973980017
F10,26,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,187.7126851276565,179.39664174173814,0.27307707541029086,103.94713039399358
F10,27,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,164.86656560662362,156.5662616658007,0.27900682138577604,100.56441136400099
F10,26,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,255.18018943135823,251.88501358246288,0.03488239600662649,103.03934213600587
F10,27,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,163.88961111932488,155.66665836718508,0.2763700861683488,97.83190367399948
F10,27,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,228.2089421331098,226.1819198759986,0.026190377919569616,88.59820567799034
F10,28,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,97.65981185458067,89.98052703112099,0.2755409260946904,91.18720118599595
F10,29,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,159.84267504969887,149.81711587759418,0.27729295863464826,95.35065947299881
F10,28,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,229.20712499081404,226.78050890849465,0.025307955987356783,96.44217929900333
F12,1,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,22.413987375437248,19.758985541083906,0.2783976772590729,76.77311676899262
F10,30,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,154.16379478060642,144.94248175067005,0.28010527582094386,91.23836188399582
F12,2,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,53.13727087558999,51.58138364015596,0.04817651794119116,67.55621516899555
F10,28,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,163.6636314309548,154.11345675378766,0.2803402717518366,110.01082138200582
F10,30,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,214.96045064864182,212.64559628838717,0.02834993780275394,92.28727970999898
F10,29,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,161.51275100982642,151.22035024801778,0.2796381713329566,103.9086706550006
F12,1,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.698404408376163,22.4913289740525,0.27883923703536123,83.60868388898962
F10,31,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,170.13824504920257,160.62653923999596,0.2798827660327482,89.47079776199826
F12,2,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.113882877841494,20.090606078698876,0.28363571201598525,73.83546134800417
F10,29,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,229.71117270166522,226.83624960458548,0.02786731388805086,101.89820358200814
F12,2,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.990622653810277,21.925773971084272,0.28097346627458625,80.63475063101214
F12,1,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,52.18354354872675,50.71115817489985,0.06781664825621861,86.20504547400924
F10,30,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,151.6445256188776,142.12683020357804,0.27249928188858996,106.91135706099158
F10,31,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,228.95430186758128,225.73616065210578,0.04243990462169745,102.79116447799606
F10,31,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,171.4558180237044,162.39276394614666,0.2728466308055901,103.72549998399336
F12,3,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.328842774494742,20.638361424099426,0.27994708694886483,88.71293997099565
F12,3,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,22.12105581001962,19.439320440486384,0.28086604845131125,73.69536119399709
F12,4,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,26.05599777849624,23.106318337955518,0.2817882884044354,69.4493421369989
F12,3,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,46.54091255080442,45.34835291009783,0.06164155082571898,86.65681275600218
F12,4,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,20.875570383700467,18.23282993147802,0.28549466077520913,77.69173995000892
F12,6,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,61.73746891183823,60.16716652933005,0.03607772086369016,71.2434969409951
F12,5,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.702856110829632,22.06915781626011,0.28047650968231147,76.97981442099262
F12,7,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,22.044371853767284,19.49225453911804,0.27875988978245253,72.18079051699897
F12,4,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,48.3264205907012,47.10398464553569,0.046416929867932846,80.14443421000033
F12,8,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,20.856846800336623,18.134607491851387,0.2811620069966945,68.69585562900465
F12,5,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,55.125403186445475,53.54234487351536,0.05933832891121302,81.78783097100677
F12,7,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.358755830439673,18.62998667418589,0.2807247222902608,78.96574284900271
F12,5,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.700675207501302,22.856252286137778,0.2819841296614867,86.07015437498922
F12,8,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,22.513873923149188,19.79238220292456,0.28321844426276155,78.05012025500764
F12,6,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.306522535017145,21.40582758580691,0.2751394830488877,84.46193994500209
F12,8,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,41.86614161946187,40.84954288052562,0.10518335793546109,76.04069871400134
F12,7,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,44.277927872001484,43.310577420426235,0.06550509302143845,84.10434411700408
F12,9,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.66698674354367,21.249806131787977,0.27813448662967494,74.06588745600311
F12,9,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.823547750346815,20.7492329391371,0.27776938213507046,73.54367298999568
F12,6,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,26.439858654848315,23.428492082767388,0.2780964815992819,93.31423889899452
F12,9,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,59.235135118628314,57.90278040026462,0.0638867093502412,77.19929108199722
F12,10,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.563103127900597,21.734326590198883,0.281174515253392,73.32529575300578
F12,10,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.269369567273287,18.635845538625837,0.27977785951242784,73.20013724399905
F12,11,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.725831663156033,18.876757572910527,0.2773249346965627,69.89710325399938
F12,12,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.496957998596542,21.78530119657103,0.27729532111898086,68.60987730699708
F12,11,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.889524862093925,21.927834865145627,0.2794119044204673,76.44381676199555
F12,12,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,26.403026399701425,23.749127572901244,0.280376594765053,72.72505865999847
F12,10,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,47.71746103384292,45.77791464554892,0.06817148003436789,83.36043982600677
F12,11,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,58.53801741738759,57.24583263928132,0.043767309980264145,80.26099321400397
F12,12,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,49.198790914613696,48.081045152656536,0.049633226903213985,77.46993013701285
F12,14,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,38.535323432905884,37.18361999451394,0.12647398770623347,69.818614644013
F12,13,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,65.24668748865808,63.42440091101229,0.046642967956242204,75.81296090700198
F12,13,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,28.439119212458024,25.283153888635493,0.2787786948754974,81.11563206999563
F12,13,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.130944973249278,22.179825417591577,0.279589921239136,81.52094910200685
F12,14,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.109087238104888,21.923910862631434,0.27796318432162814,76.47264515601273
F12,20,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,59.63251618397209,57.445701653394934,0.05878020917677066,67.60313365499314
F12,18,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,22.281233857083716,19.011757889854202,0.27675298553043487,68.46725593200244
F12,19,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.91520776491185,21.4057048796087,0.27726916005525964,68.81592893500056
F12,20,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,22.879615863843274,19.662343366477646,0.28369658123308267,69.21726859299815
F12,19,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.642549552699705,20.833523645960916,0.27762845372420064,69.68233674899966
F12,19,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,35.933631281438345,34.77636923787889,0.09722629249465473,71.62812355600181
F12,15,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,49.72491744230408,47.59506481405776,0.1114475332760227,72.64836515100615
F12,20,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,27.36691105273628,24.10491308395352,0.2797974168825068,74.7409252619982
F12,16,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.57785026475487,20.53320437274402,0.28075999040870847,76.3173355050094
F12,14,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.425902890130534,22.372002026265523,0.2775103812567638,76.47925350800506
F12,17,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,65.25334321629173,63.40835519373358,0.09405984753216258,76.94467680899834
F12,16,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.259434452559578,22.074381175874752,0.27855707074500613,78.49650401200051
F12,15,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.428480329851784,22.121829839449614,0.28053334409047836,78.52963963498769
F12,21,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,27.952691016338516,24.37507277325424,0.2781722405972663,80.40978888199606
F12,18,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,27.107650181991218,23.947466379414813,0.280157897975072,81.0422755049949
F12,16,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,50.15647706719781,48.61530152133903,0.0870658972489313,82.29146784500335
F12,18,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,63.08396620424623,61.58195698362219,0.05819843404419283,83.77958525500435
F12,17,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.592249167955014,18.47518506435592,0.2852260184594724,87.28109911701176
F12,17,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,28.864587059659943,25.231619927808648,0.2779747488415349,89.33662816800643
F12,15,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.160566258026503,21.082594910256788,0.2780263271496264,90.65126289300679
F12,21,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,44.68572565874244,42.72962072942003,0.17619782928106711,68.85104421300639
F12,21,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.740676110999324,22.291168904489858,0.2814931136635361,69.74734532900038
F12,23,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,20.050928638082564,17.888660407716937,0.2719312877932046,68.49765032700088
F12,22,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.431275760866345,22.144868146397638,0.2814989637563781,73.7531408710056
F12,23,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,37.8685507623661,36.14808235508819,0.048719504632680766,71.79798108700197
F12,22,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.150798472345084,21.33028600556278,0.28162795281958003,79.32801972200105
F12,24,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,28.993985354800035,25.168890555548256,0.2801326988893296,74.42319562299235
F12,23,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,20.350647833891752,18.062096286888416,0.2786897781544663,81.52598330500768
F12,26,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.850635002785616,22.318267498438267,0.28007323901284303,72.80282898200676
F12,22,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,52.40350738268354,50.60829561892588,0.1242763708607844,85.00397208399954
F12,24,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.47746813748143,22.23850144294148,0.28543599089158833,80.25755836599274
F12,27,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,26.64068359213171,23.461717186639085,0.2798908242612504,70.59945242899994
F12,27,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.050284205169245,20.325442279170645,0.2766040394367367,69.48096959400573
F12,25,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.846385747600987,21.264570471357125,0.2723059787425928,84.99036117301148
F12,27,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,68.31739781851351,66.67472106186803,0.050099983171022336,72.98616239200055
F12,25,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.087840807472357,21.359469351104057,0.27978586381943843,85.80640268299612
F12,24,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,74.29619029350218,71.88119047233398,0.05007431260154,91.79611834399111
F12,25,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,45.62387524830332,43.81375694385745,0.04979941113224434,88.7669319659908
F12,26,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,64.75876249904854,62.740334674171756,0.05289958443627648,86.19818104698788
F12,26,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,24.574542300695793,21.563542640981424,0.2768038544819071,93.36141592799686
F12,28,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.3896219648289,20.520631536307437,0.2795428723080283,48.54674950399203
F12,28,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,25.266508606874346,22.214416777943125,0.2781604808993579,53.30742221399851
F12,29,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,39.99235876565473,38.644671120425805,0.06541094630365246,45.124873977998504
F12,30,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.083988235862208,18.268084406615944,0.2803075917242573,44.02501570999448
F12,31,SGO,cold_restart,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,27.0284664236088,23.921010462643224,0.2803176891604151,46.27298086800147
F12,29,SGO,previous_best_seeded,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.165519038756603,18.624248709144222,0.27466078699766877,55.598737207008526
F12,30,SGO,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,57.45033578687781,55.36439033177149,0.04493408364463527,52.149817851997796
