case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F5,9,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,16.624879464189064,15.213188479928617,0.00023842880348085604,86.05257554000127
F5,6,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,23.55386428910779,22.259419910609555,0.0006069492659889571,143.1864478260104
F5,5,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,34.56759515311907,33.37316373987059,0.09999655082976998,178.41522856100346
F5,10,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,15.129483168385994,14.572106651389902,0.002489301499443072,61.16851898400637
F5,7,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.0098020039985,20.823922825489394,0.0006090006258890626,135.24607435399957
F5,6,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.05385816147488,37.5130068385301,0.08873107167000936,175.79982947699318
F5,10,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,32.223254354972596,31.554824452824363,9.772412451855463e-05,87.01351075099956
F5,7,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,33.15256098639128,31.535255054199236,0.10094623796529882,178.87494447999052
F5,11,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,21.48391000490182,19.76916129711074,0.004992949968735585,61.174058757009334
F5,12,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,10.906464250497418,10.254042977640108,0.0017496461230793812,51.74131453600421
F5,8,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.67129879924909,29.662448836390205,0.08867836182728286,162.7516115489998
F5,8,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.140631635139997,21.502310689450084,0.00041966771072400453,151.78096816400648
F5,11,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.09965920298842,12.68685098509819,0.0002966316456655187,87.78546696700505
F5,9,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,31.01800291975072,30.41024233590524,0.04300540310421237,160.2507307400083
F5,13,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,19.167260180103753,17.59891788976598,0.007172025773572073,57.39156778799952
F5,10,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,19.701226404321083,18.94042640421709,0.0007416875192293779,130.63384127600875
F5,12,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,19.503343899084754,18.3703584206347,0.0002045076479596816,93.78904055101157
F5,9,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,20.315576173299437,19.455203685024554,0.0006386585498631434,154.1657011829957
F5,13,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,27.87258809908789,26.853314050758605,0.00014146420193410957,77.97390330598864
F5,10,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,34.65888913029294,33.27248384560339,0.08164895224709234,160.01596220600186
F5,14,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,12.263058781315845,11.588770279319503,0.004337961324069526,58.04477267099719
F5,11,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,33.38828932568767,32.78660940711779,0.0005302520710915065,130.08137982299377
F5,11,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,42.36581711752542,40.656795380665386,0.05559552559988675,155.9617453499959
F5,15,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,12.847817577394462,12.269056658250015,0.001572428867561274,53.605177992998506
F5,12,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,26.934551638315813,26.11386410433132,0.07146849214075773,140.44701828699908
F5,14,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.085523896073484,11.542296927652869,0.0002945722743780294,87.23490885199863
F5,12,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,24.664465726271338,24.109503080461774,0.0004659445845139195,125.42082151799696
F5,15,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,32.18537498069022,31.47287439496246,9.60924562256646e-05,71.97522626799764
F5,16,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,10.522735524710738,9.75542390160634,0.002355471021382335,55.17717693999293
F5,13,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.38781965157359,38.12935205571507,0.0648318832876531,142.91010272000858
F5,17,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,9.724178373457411,8.865469740700371,0.0029719051146144147,55.43336848200124
F5,16,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,20.906296125766577,19.37801548280657,0.00019960090905305766,76.36362616201222
F5,13,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,20.848558604522534,19.958637986747163,0.0006657956221091601,139.53539659599483
F5,17,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,32.27833423354433,31.282757179801376,7.586036664589121e-05,70.23421369399875
F5,14,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,31.92941496801777,30.673981876113952,0.07644445539473917,144.09732730600808
F5,18,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.009101984735608,12.226154933227454,0.0025818838816869896,50.50605839700438
F5,20,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.952752481423282,14.168891405954675,0.0053386633672987205,52.28007788899413
F5,19,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,23.40537992236395,21.645164640162257,0.010177652571571648,57.424160779992235
F5,20,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,25.87078641025706,24.993603514789807,0.00011778870241433479,69.304576954004
F5,21,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,28.468460986967923,27.406688514617798,9.312906708056508e-05,69.7884205730079
F5,19,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,23.700601432146527,22.587594518719193,0.0001530774335108549,76.600108033992
F5,18,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,19.4861995248005,18.073084607834126,0.00019503235244068207,82.43549758700829
F5,21,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,15.792442519930765,14.763077249006068,0.002888449499266841,55.979775567000615
F5,20,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,19.683390927574255,18.74071738876956,0.0005944201598666242,116.20900133000396
F5,17,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,21.428108896837582,20.54480390522031,0.0004446404561203238,117.65419676800957
F5,19,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.16939773628369,29.00135345995255,0.0004150100927036908,121.83751908400154
F5,21,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,36.43221764786192,35.348459258601444,0.04580195649990407,122.70359747599286
F5,15,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,28.910853167436326,28.049874230185704,0.00036992948626135775,122.8286879070074
F5,16,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,16.80329643296299,15.947360999053153,0.0004816332507090695,125.07170725800097
F5,20,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,21.927557293356436,20.47170751827373,0.11933257678800922,127.59803667099914
F5,19,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.333869346582794,37.68562426501403,0.04090082957829821,127.836224106999
F5,17,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,38.20552715322995,36.8082146215625,0.07661448436696612,128.549449380007
F5,22,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,68.01390741353386,66.28868313960373,0.0032288502333394195,52.55891696899198
F5,14,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,20.507355024145344,19.594174086590414,0.00036939304298930285,132.30463752499782
F5,18,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,24.70873340882034,23.903859352709237,0.000338137950156881,137.88251421999303
F5,22,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,23.4655675334508,22.534128625954818,0.00012591292441362702,69.54625812900485
F5,16,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,46.311432930754975,45.31435643582156,0.04238959577227254,141.57264037200366
F5,18,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,27.459754374461234,26.23994013382928,0.09174541140020377,143.44053804899158
F5,15,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,28.734523484868916,27.095451869904178,0.11176104192061079,157.63273484700767
F5,23,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.155318367596626,13.459660912451607,0.001955844990615979,50.25458823000372
F5,24,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,90.30332842462506,88.97269855319811,0.0042250848747654125,43.75016011099797
F5,21,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,25.990472063833465,25.105786343324116,0.0003371769088438254,122.0849714379874
F5,25,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,18.610525997468926,17.203436654427353,0.009618638695154724,57.038923457992496
F5,24,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,23.105989567706608,21.773350850607216,0.00022622173681948357,70.79663558199536
F5,26,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.192231360459363,21.205648135344376,0.00720156650923807,53.354467110009864
F5,22,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,27.026596946683878,26.131389429353575,0.07233789184346427,126.14197297400096
F5,23,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.45705085697185,38.85175838886273,5.7415890262107454e-05,84.32924733999243
F5,25,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.512418838031845,21.51162030718813,0.00016854299240409015,74.16733210498933
F5,26,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.89750901024358,21.788816466556792,0.00012597788338569033,74.24938071799988
F5,22,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.436838982986743,21.39775763834542,0.0005285597335092832,136.845466261002
F5,27,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,11.915519043258392,11.115994421744558,0.007121807647828836,50.71827641699929
F5,23,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,24.571171685639882,24.013307883001502,0.000945832689224166,119.05512622500828
F5,27,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,29.121739489963915,28.27403129159554,0.00013711993435323627,74.22374528799264
F5,23,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.935799431769244,30.114977498270544,0.14422342341063255,136.3853046229924
F5,28,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.792217229754579,13.30636378658869,0.003422128913880976,56.116593300001114
F5,24,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,19.96569145472995,19.139889066330035,0.0005242520482467912,124.1174167739955
F5,25,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,17.464657269527414,16.882344586939528,0.0004621278227891485,121.47735130300862
F5,25,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,38.94714802437979,37.551089202098154,0.052252804688091826,133.91502898800536
F5,24,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.11391974114901,38.04273115353806,0.03484205351141451,142.08464739800547
F5,29,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,68.50710371274164,66.73395717552539,0.004174387723387212,51.85051295500307
F5,28,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.172222202819823,11.283375315747492,0.00030579862030373164,80.02147820399841
F5,26,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,28.02005796792248,26.98293143044563,0.0006659608306756689,132.27503871799854
F5,26,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,36.16545725723198,34.98824340793853,0.1524607289344198,138.73065164599393
F5,29,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,20.579102775277814,19.344903949967133,0.00021080276326140574,74.49240595300216
F5,30,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.964961574728893,28.941079611932164,0.01497154084230642,48.887621205998585
F5,31,PSO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.702620356513275,22.221178389876226,0.0018551945213875038,53.69156726100482
F5,27,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,20.704674058764333,19.707251227630607,0.0005025912660658799,128.79303273299593
F5,27,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.964028713402325,29.98285422709403,0.06872342365838337,150.8904038239998
F5,30,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,15.751220324965772,14.213960561038734,0.0003250284645519441,76.11281522500212
F5,28,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.23533960870161,37.88548843548024,0.09293505007567522,131.65874696100946
F5,28,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,25.906208419060587,24.661990347481183,0.0005079866755986633,122.94245002200478
F5,31,GWO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.553649837421025,11.873160302194362,0.00023435093617493356,82.84348620100354
F9,23,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,49.011825356467824,47.434278482257476,0.0006075673229467121,70.39699880700209
F9,23,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,130.8776218663297,128.48396600268887,0.03944949366994103,73.18294546600373
F9,25,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,72.78841707825168,70.73973526382217,0.0003926967354083549,64.62845383900276
F5,29,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,33.5429472759188,32.62472038750653,0.0929368663680496,142.49075553500734
F5,29,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.14529547608976,21.147962730188603,0.0003962401487312483,124.03398371000367
F9,24,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,34.280777679487464,32.69751904617449,0.0006640750177408256,73.52475034999952
F9,27,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,96.8548782529935,95.15942009719362,3.3342768231478805e-05,42.725269909002236
F9,28,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,42.66811938681015,38.20048203730649,0.02195734032352327,16.824874715995975
F9,28,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,113.23962661379475,110.96218096159733,3.818993093513907e-05,33.1148777250055
F5,30,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,22.550388502773536,21.506739317943474,0.0006389184752244933,110.74339966800471
F9,29,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,125.46004015361598,120.67285797296452,0.01500301502689004,15.449857967993012
F9,24,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,129.57673187361615,126.98877994854118,0.02902842667625254,84.85023888999422
F5,30,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,21.322236248501063,20.180824722033936,0.12305835646237064,139.0977521899913
F9,25,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,105.33736672613881,102.83346365016843,0.057443968649454294,90.1447430820117
F9,30,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,68.88020647837499,62.066682122143746,0.021763465829458865,16.494345415005228
F9,31,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,56.52088004020941,51.42666257890261,0.01907055148792407,16.525274989005993
F9,29,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,70.08430208576195,66.59978751139782,0.0001473996973433346,35.291263469000114
F9,26,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,107.80508784630139,104.28747258216005,0.0003333563256584847,75.26260552600434
F5,31,SGO,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,37.221671624914926,36.1326787508481,0.04874535733163188,133.1199241400027
F9,26,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,137.81318151255448,135.0187509784891,0.048810709267341955,94.5463148150011
F5,31,WOA,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,26.493075569015573,25.455399938138534,0.0003929986891308056,125.4748214220017
F9,27,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,92.3120140017789,89.70668179989208,0.00022634344805860186,72.47256802600168
F9,30,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,98.02759488262552,95.35287961026273,5.388601618037654e-05,41.702593918002094
F9,31,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,19.103967584792684,14.17204691744935,0.0002960196932283135,38.240788220005925
F10,1,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,175.40442428936103,155.90854104912898,0.025183223792333717,25.786894514996675
F9,28,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,134.36686856524017,132.14612578206422,0.03471537016414828,83.33417221400305
F9,28,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,90.60772517625018,86.73054020926365,0.0004177536544306671,67.01705047499854
F9,27,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,104.66703447839517,103.06695632606151,0.04200275100661531,95.08965483699285
F10,2,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,91.21342603565624,77.47663396559814,0.03545647197198147,25.201699341996573
F9,29,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,95.74045534682836,92.61385160433953,0.00045595086320383984,69.78175835398724
F9,29,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,103.84581060497582,101.67272647187374,0.06228565374906557,78.31357092500548
F10,1,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,159.3390583440491,153.0672597824416,9.61772974847543e-05,48.76966810700833
F10,3,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,339.30959627852707,331.9494213787714,0.009546637612719396,20.177797979005845
F9,30,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,94.13880148686475,91.95338608129101,0.00039851610020441905,72.51909244399576
F9,31,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,95.50600107780718,92.08497006839731,0.00033027123875275626,69.25113157300802
F10,4,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,72.9042802446084,62.328480530918384,0.017591894208053,24.575331230007578
F9,31,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,107.36091693480927,102.92850513340514,0.0522582251229545,75.52066589900642
F10,2,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,181.3347908918583,173.72928990682732,6.85380437158243e-05,50.2584901109949
F9,30,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,127.64474521982198,125.34683889897339,0.027564121894118398,89.41433241199411
F10,5,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,62.79655657335417,54.68407735534288,0.028439534036424637,25.86192347999895
F10,3,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,131.3599452235209,121.75502796072222,0.0001483376606894001,53.03129873100261
F10,4,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,123.91853160814871,111.33866165417727,0.00020708502630941371,48.02619558900187
F10,6,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,132.91609533730906,119.62473748752812,0.022241118112435544,24.38694586099882
F10,5,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,203.4945223670184,198.114785874985,4.2492503050177996e-05,42.84459133898781
F10,1,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,186.90244032273196,181.8730075972899,0.000201209995594565,84.3663536709937
F10,2,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,186.9722982169985,183.26794814580506,0.0003282657721759316,79.27869048900902
F10,7,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,98.32062723305583,86.99084950226404,0.026265296239105125,26.664505739012384
F10,1,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,216.0440300819286,211.03658972175867,0.034893488940486266,103.82071480799641
F10,2,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,234.69290285390622,230.6185576501509,0.03364025683011044,92.36009630699118
F10,6,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,190.06985466715736,182.52863094063014,9.601631273493041e-05,49.939813043994945
F10,3,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,182.99342542882036,179.0650917170225,0.0003361491930861631,78.96029553099652
F10,8,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,334.33283045744207,326.14611564142336,0.011215708262117116,21.45089984399965
F10,7,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,131.32398564256215,117.21300841834805,0.00019174915009607233,45.664609955012565
F10,5,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,195.49525927723343,190.73168164266153,0.0002248948576903656,74.83895104299881
F10,3,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,209.37400754218717,205.99971279526238,0.04271273280253259,103.53233213799831
F10,4,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,257.3383650465203,253.67076571394998,0.040007549582301655,91.79948260600213
F10,9,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,143.9334425581549,132.60217544894314,0.020724490193574346,25.82618076300423
F10,4,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,215.3758682385833,211.37825563841915,0.0003246681908269273,86.62908514399896
F10,10,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,418.8615456966665,416.1054324755459,0.00350655016848276,20.647344017997966
F10,8,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,184.21134914112466,178.4832906247695,5.666494712555802e-05,53.79241836699657
F10,6,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,244.0190574765583,241.44374286221836,0.02733701867404334,89.4542691319948
F10,11,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,296.9593740853312,287.58440568111195,0.010351427687106281,21.468095188000007
F10,9,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,198.87663618687066,192.8171685971252,4.734945642519315e-05,49.60543694499938
F10,5,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,242.3338468065913,240.45616352641642,0.0297403299333037,107.72893906199897
F10,7,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,194.96836239804864,190.2799035353152,0.00025255203459935573,76.60016042899224
F10,6,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,212.54389044516878,209.11034881273554,0.00026441080054108955,92.25626443700457
F10,10,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,118.28693560215538,106.2507227186015,0.00022343950857971035,44.61091374400712
F10,12,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,346.41437568843844,338.69995536028784,0.008656519010312952,22.865933768000104
F10,11,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,159.7750943329489,150.9499717622831,0.0001241268635036242,43.14885076099017
F10,7,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,232.88692114128054,229.68170729370286,0.029050328755649984,103.79555809800513
F10,8,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,193.5994134385738,189.30637062311368,0.00021065073858915817,80.11894802900497
F10,13,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,109.72555411057064,98.55798476194619,0.02050683486454195,25.941956408991246
F10,14,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,412.9892116134103,405.14330646895183,0.006074514601902458,19.543547261011554
F10,15,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,248.44707955268012,236.17482802395676,0.021031386803147534,22.65437578599085
F10,13,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,200.9148412099415,196.06027365646005,3.3638608099345305e-05,41.29147430098965
F10,15,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,190.14640181866747,183.18481525937688,5.009644821220626e-05,44.656543509001494
F10,12,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,189.56287838693606,183.2657470741669,6.371502940865036e-05,45.47641939901223
F10,14,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,156.34997954668688,148.94698581894414,9.792808973320677e-05,52.07118616999651
F10,16,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,260.30706029732426,246.51046135788525,0.015281361984665877,21.869265668006847
F10,9,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,216.20750426107378,214.05125812721326,0.00033150501777143483,78.47450350099825
F10,14,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,204.57768806412062,201.05481878419042,0.00022472586190291224,80.64362172600522
F10,12,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,193.61428799499552,189.38124489840652,0.00031400144706507713,82.5240567310102
F10,13,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,190.3494096478083,186.31128730105567,0.00034549183814752617,84.50291200600623
F10,9,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,246.85077270983112,244.12588590354218,0.02887310975002255,85.407389821994
