case,seed,alg,mode,environment,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,recovery_evals_50,recovery_success_50,recovery_evals_90,recovery_success_90
F2,6,SGO,cold_restart,2,106.91474801554665,22.642253682015493,26.71656621169371,84.27249433353116,0.7882214184452546,33,True,950,True
F2,6,SGO,cold_restart,3,204.59065420313925,34.47215706304716,36.37491047705703,170.11849714009207,0.8315066873542544,2,True,23,True
F2,6,SGO,cold_restart,4,120.47918838180192,28.29261730818341,30.67482096390716,92.18657107361851,0.7651659370535987,9,True,189,True
F2,6,SGO,cold_restart,5,161.6274350182881,19.140475526258747,22.350924909341824,142.48695949202937,0.8815765682101371,7,True,205,True
F2,6,SGO,cold_restart,6,71.46615565467539,17.94474435537569,22.783269469333597,53.5214112992997,0.748905699614168,283,True,1358,True
F2,6,SGO,cold_restart,7,100.76078324068891,35.31032013914958,36.924535629715365,65.45046310153933,0.6495628655961988,11,True,119,True
F2,6,SGO,cold_restart,8,99.6010697482861,40.48853124453171,42.49365161251676,59.11253850375439,0.5934930081890167,7,True,65,True
F2,6,SGO,cold_restart,9,141.56834004486774,33.75945742153702,35.37414437876349,107.80888262333072,0.7615324343646501,2,True,203,True
F2,6,SGO,cold_restart,10,95.34716866611896,27.916573517582727,29.928613484306517,67.43059514853624,0.7072113004703966,76,True,598,True
F2,6,SGO,cold_restart,11,186.08314121028116,8.217840261285993,16.929287165869034,177.86530094899516,0.9558378034257304,6,True,728,True
F2,6,SGO,cold_restart,12,37.06957542734153,24.85130955344698,26.01176845033333,12.218265873894552,0.32960360978083075,259,True,592,True
F2,6,SGO,cold_restart,13,89.53207049789839,4.043825815525182,7.500447716115144,85.4882446823732,0.9548337730487301,7,True,389,True
F2,6,SGO,cold_restart,14,157.91921005497466,34.06064306273957,37.48051964709071,123.85856699223508,0.7843160243083637,2,True,118,True
F2,6,SGO,cold_restart,15,152.15270536497076,22.811738323215373,26.486733522426665,129.3409670417554,0.8500733965360883,2,True,227,True
F2,6,SGO,cold_restart,16,127.27391105131636,28.94163554845703,30.63783316001801,98.33227550285933,0.7726035500175061,5,True,29,True
F2,6,SGO,cold_restart,17,97.55757379296152,33.99119124896749,34.948177459027114,63.56638254399403,0.6515781407079247,47,True,252,True
F2,6,SGO,cold_restart,18,41.215368872625454,16.883596416415173,19.93144599809791,24.33177245621028,0.5903567800498574,728,True,728,True
F2,6,SGO,cold_restart,19,145.69950494385256,6.787938536176384,11.417509734590784,138.91156640767616,0.9534113822912972,6,True,121,True
F2,6,SGO,cold_restart,20,144.9145959398923,5.832456978940705,9.1031387121882,139.0821389609516,0.959752453221759,2,True,343,True
F2,6,SGO,cold_restart,21,103.8619111700941,13.727519177842403,18.886812562480877,90.1343919922517,0.8678291298206431,53,True,1113,True
F2,6,SGO,cold_restart,22,118.876173957579,15.461214997686042,19.635327844920653,103.41495895989296,0.8699384873944263,10,True,1140,True
F2,6,SGO,cold_restart,23,143.5934745011687,16.7304362002044,21.567174685167444,126.86303830096432,0.8834874895372197,5,True,314,True
F2,6,SGO,cold_restart,24,142.165091838653,30.639203208126744,34.50341639347925,111.52588863052627,0.7844815291020949,5,True,64,True
F2,6,SGO,cold_restart,25,53.38917394699323,8.105340132051843,12.96791026198471,45.28383381494139,0.8481838258052254,399,True,1478,True
F2,6,SGO,cold_restart,26,129.90933012614028,36.92526246486602,41.85280419320949,92.98406766127425,0.7157612741978419,11,True,507,True
F2,6,SGO,cold_restart,27,107.49076427897948,25.724942637574344,28.41190597698298,81.76582164140514,0.7606776469575719,2,True,355,True
F2,6,SGO,cold_restart,28,79.19834132729241,45.22288935041058,47.46713013028037,33.97545197688183,0.4289919638149493,37,True,1989,True
F2,6,SGO,cold_restart,29,171.75321351960378,8.885538709143091,12.691612669151699,162.8676748104607,0.9482656625337093,4,True,303,True
F2,6,SGO,cold_restart,30,145.30026735923286,12.011526385328928,15.660061553466454,133.28874097390394,0.9173330744420983,2,True,388,True
F2,6,SGO,cold_restart,31,115.31487497238942,50.71237095677023,51.68303254570642,64.60250401561919,0.5602269787925225,8,True,8,True
F2,6,SGO,cold_restart,32,168.3007944623069,28.996389874132788,33.34020086779003,139.30440458817412,0.8277109150508087,9,True,13,True
F2,6,SGO,cold_restart,33,197.13616557252521,37.859716050169965,39.258513884813375,159.27644952235525,0.8079514434085835,2,True,5,True
F2,6,SGO,cold_restart,34,110.90547187397445,14.784509682580584,19.660608484873816,96.12096219139386,0.8666926939422726,2,True,717,True
F2,6,SGO,cold_restart,35,146.10448049760925,30.5795577259805,31.805528161870594,115.52492277162875,0.7907007531745005,3,True,3,True
F2,6,SGO,cold_restart,36,143.1943934556196,16.12996919366409,19.77822914397576,127.06442426195551,0.8873561401084933,2,True,691,True
F2,6,SGO,cold_restart,37,155.0651426744815,23.18666414701257,25.93859981949675,131.87847852746893,0.8504714615605979,3,True,248,True
F2,6,SGO,cold_restart,38,161.65468986273595,6.46295151816858,11.200579931307109,155.19173834456737,0.9600200184500901,8,True,369,True
F2,6,SGO,cold_restart,39,107.24675609315892,7.7940484135285715,10.21490819175956,99.45270767963035,0.9273260218075189,22,True,336,True
F2,6,SGO,cold_restart,40,127.69849006966169,8.6938257144363,10.788194906711585,119.00466435522539,0.9319191189363816,12,True,269,True
F2,6,SGO,cold_restart,41,162.2677460481509,21.209604344943244,27.60913905349671,141.05814170320767,0.8692925435801052,3,True,631,True
F2,6,SGO,cold_restart,42,105.3166621404265,18.134658023854556,20.776086266442075,87.18200411657195,0.8278082721642444,41,True,342,True
F2,6,SGO,cold_restart,43,131.85992385584217,22.757055294721283,25.22126225506516,109.10286856112089,0.8274149216133267,4,True,232,True
F2,6,SGO,cold_restart,44,128.62023939895295,18.7698586828326,20.943010786985496,109.85038071612036,0.8540676119828043,30,True,392,True
F2,6,SGO,cold_restart,45,124.2348404178295,33.79238880188799,34.32141886194832,90.44245161594151,0.727995877096661,6,True,32,True
F2,6,SGO,cold_restart,46,123.55661322565604,39.02266756433751,41.63077802293155,84.53394566131853,0.6841717610609077,8,True,84,True
F2,6,SGO,cold_restart,47,212.21386608478497,16.026222919460814,18.62986098819625,196.18764316532415,0.924480792819363,2,True,134,True
F2,6,SGO,cold_restart,48,93.69148475070719,19.212717543837293,23.06683524043561,74.47876720686989,0.7949363531279476,5,True,1060,True
F2,6,SGO,cold_restart,49,140.13510576092793,24.939401895710766,27.014550283872744,115.19570386521715,0.8220331603541394,3,True,270,True
F2,6,SGO,cold_restart,50,125.50542654080664,47.82647686330627,49.8769234158849,77.67894967750037,0.618929012222782,26,True,657,True
F2,6,SGO,cold_restart,51,85.21543457696725,22.9675408487185,25.49166282634417,62.247893728248755,0.7304767503359496,7,True,676,True
F2,6,SGO,cold_restart,52,100.11619236621958,21.479089400339916,23.00102421493264,78.63710296587966,0.7854583869733022,9,True,140,True
F2,6,SGO,cold_restart,53,104.61171641944506,29.58170883882145,32.92524799677886,75.03000758062362,0.7172237503473097,121,True,668,True
F2,6,SGO,cold_restart,54,156.08502356269713,18.944299167585115,19.9359680125028,137.14072439511202,0.8786283351523764,3,True,151,True
F2,6,SGO,cold_restart,55,89.13704802546707,30.539733035713652,32.969503606861224,58.597314989753414,0.6573845139342258,7,True,1206,True
F2,6,SGO,cold_restart,56,84.6829674405614,12.528965831721763,14.808302683673412,72.15400160883964,0.8520485735160876,6,True,395,True
F2,6,SGO,cold_restart,57,117.28045727474435,34.516576030115566,37.92791337616969,82.76388124462878,0.7056920067317258,23,True,319,True
F2,6,SGO,cold_restart,58,73.99333068244646,39.14819328791156,42.3861388698626,34.845137394534895,0.4709226773974814,71,True,2109,True
F2,6,SGO,cold_restart,59,77.91960645897947,35.21583866600663,36.360787259811026,42.70376779297284,0.5480490692089687,58,True,323,True
F2,6,SGO,cold_restart,60,143.15416706563758,29.22138315688504,32.24889440628248,113.93278390875254,0.7958747289313154,2,True,240,True
F2,6,SGO,cold_restart,61,160.94346503397682,30.20195299635057,32.364357379920506,130.74151203762625,0.8123443347639208,6,True,74,True
F2,6,SGO,cold_restart,62,53.649482457448116,38.615181042185284,39.68227878558608,15.034301415262831,0.28023199342486166,68,True,885,True
F2,6,SGO,cold_restart,63,99.56732551063578,11.375082428241399,13.783521408579409,88.19224308239438,0.8857548661681556,32,True,408,True
F2,6,SGO,cold_restart,64,73.08821584689709,15.748381037025815,17.4098209737308,57.33983480987127,0.7845291357225762,91,True,576,True
F2,6,SGO,cold_restart,65,130.73283469318744,5.192523558616742,8.239184302401094,125.5403111345707,0.9602814123108177,6,True,454,True
F2,6,SGO,cold_restart,66,150.2383779948944,28.325663772862818,30.17695881820753,121.91271422203158,0.8114618638000377,3,True,378,True
F2,6,SGO,cold_restart,67,182.88622259683507,16.297882461062613,18.20069518350102,166.58834013577246,0.9108851272138164,6,True,169,True
F2,6,SGO,cold_restart,68,83.36868329807689,24.127057347930197,26.829711452979456,59.24162595014669,0.7105980759985596,134,True,402,True
F2,6,SGO,cold_restart,69,225.7834038950473,24.687325414979085,26.558534059617248,201.0960784800682,0.8906592557774765,2,True,51,True
F2,6,SGO,cold_restart,70,125.8551566377069,27.447627995750864,30.55473788477345,98.40752864195603,0.7819109782306098,14,True,601,True
F2,6,SGO,cold_restart,71,173.5483829341341,9.625387069260135,13.482267394145843,163.92299586487397,0.944537731170257,4,True,323,True
F2,6,SGO,cold_restart,72,108.2688087762404,17.339417437516772,19.070680254441005,90.92939133872363,0.8398484509665917,33,True,207,True
F2,6,SGO,cold_restart,73,97.96535004550917,12.470438804559869,15.27763381442901,85.4949112409493,0.8727056168454785,92,True,331,True
F2,6,SGO,cold_restart,74,97.70863771366591,28.007176636240047,29.87425255210427,69.70146107742586,0.7133602791770082,32,True,541,True
F2,6,SGO,cold_restart,75,134.66586299206205,24.00529060377263,25.933842733274297,110.66057238828941,0.821741827732633,18,True,160,True
F2,6,SGO,cold_restart,76,86.07425898835491,38.849594456842524,40.91293141787932,47.22466453151239,0.5486502595148854,39,True,88,True
F2,6,SGO,cold_restart,77,82.01898932874028,11.292167407396903,16.01643525785014,70.72682192134337,0.8623225243347394,142,True,737,True
F2,6,SGO,cold_restart,78,111.43485176176299,18.134580508046994,19.8619475770602,93.30027125371599,0.8372629368519555,26,True,277,True
F2,6,SGO,cold_restart,79,111.46387356448517,12.928279028550442,16.90768003259474,98.53559453593473,0.8840137291561913,49,True,556,True
F2,6,SGO,cold_restart,80,73.95897564384956,31.66066266443483,32.63236916934359,42.298312979414725,0.5719158845993598,64,True,344,True
F2,6,SGO,cold_restart,81,68.489514253051,28.53037215518094,30.014897372839147,39.95914209787006,0.5834344502755763,45,True,625,True
F2,6,SGO,cold_restart,82,87.25840314133242,12.8642720217073,15.589314168359206,74.39413111962511,0.8525726857404089,41,True,521,True
F2,6,SGO,cold_restart,83,154.59416889513997,25.964603223111652,30.532008331212193,128.62956567202832,0.832046684498668,5,True,188,True
F2,6,SGO,cold_restart,84,216.68489227477647,12.516167631858373,16.0119612107834,204.1687246429181,0.9422379313090886,6,True,188,True
F2,6,SGO,cold_restart,85,111.87207080620803,27.98236162473468,31.274168643461984,83.88970918147335,0.7498717828044185,31,True,656,True
F2,6,SGO,cold_restart,86,135.93178639219093,31.713629632819064,33.88132928157131,104.21815675937187,0.766694527641101,15,True,422,True
F2,6,SGO,cold_restart,87,131.8912646969831,17.512666604875726,19.624478374711128,114.37859809210735,0.8672189045642208,22,True,183,True
F2,6,SGO,cold_restart,88,178.52719624970652,36.53559170732563,40.55522019649957,141.99160454238088,0.7953499944276098,3,True,647,True
F2,6,SGO,cold_restart,89,139.62227887160208,28.743611037958594,31.246369797573447,110.87866783364348,0.7941330619278067,3,True,93,True
F2,6,SGO,cold_restart,90,101.21096582694571,14.603177211412984,19.293074356393063,86.60778861553273,0.8557154643066835,91,True,788,True
F2,6,SGO,cold_restart,91,96.77421150361229,33.16124597827009,35.38297252193632,63.612965525342204,0.6573338551352363,4,True,600,True
F2,6,SGO,cold_restart,92,90.46271153099985,2.3539032473845793,7.7722251532198525,88.10880828361528,0.9739792981268537,6,True,1225,True
F2,6,SGO,cold_restart,93,93.51749404844313,39.17473618761355,41.41463834779994,54.34275786082958,0.5810972418987127,95,True,506,True
F2,6,SGO,cold_restart,94,132.33277198947454,30.574288839454567,32.48762694531076,101.75848315001997,0.7689590539077774,11,True,92,True
F2,6,SGO,cold_restart,95,83.98718634642564,45.341483046181786,46.47190069836862,38.64570330024386,0.460138087503494,17,True,353,True
F2,6,SGO,cold_restart,96,166.3972525424046,42.73462710239458,44.97290000584327,123.66262544001002,0.7431770870645589,6,True,39,True
F2,6,SGO,cold_restart,97,136.38543559205024,34.614840927546695,35.340006458786625,101.77059466450355,0.746198406176705,2,True,64,True
F2,6,SGO,cold_restart,98,157.02823998737176,8.667924091873175,13.391609773389735,148.3603158954986,0.9448002213323524,9,True,494,True
F2,6,SGO,cold_restart,99,154.13796330924032,27.688736586411807,28.87524481652003,126.44922672282851,0.820363938954733,2,True,57,True
F2,6,SGO,cold_restart,100,87.44871100171714,4.217661223770534,7.178936554369112,83.23104977794661,0.9517698868804628,75,True,322,True
F2,4,SGO,cold_restart,1,103.51547382158128,34.253314577354686,37.08833978165026,69.2621592442266,0.6690995721432573,55,True,778,True
F2,4,SGO,cold_restart,2,91.6379429999772,30.9434940957969,32.440243556894,60.6944489041803,0.6623288009006859,15,True,236,True
F2,4,SGO,cold_restart,3,137.21967201244104,31.565484441196453,38.291492129140856,105.65418757124459,0.769963854465892,19,True,251,True
F2,4,SGO,cold_restart,4,121.84845165315431,25.69888063463896,27.987359886942677,96.14957101851536,0.7890914469082325,4,True,491,True
F2,4,SGO,cold_restart,5,164.77092672943388,23.364004839816545,30.327986136817763,141.40692188961734,0.8582031108061802,3,True,1025,True
F2,4,SGO,cold_restart,6,220.352748125641,15.354975977121981,17.31032278626036,204.997772148519,0.9303163853968961,3,True,14,True
F2,4,SGO,cold_restart,7,113.86921617723223,26.16446642829225,29.05136575034737,87.70474974893997,0.7702235309359778,4,True,249,True
F2,4,SGO,cold_restart,8,153.69075247239607,5.883986197602319,8.103704506783311,147.80676627479374,0.9617154181175661,11,True,125,True
F2,4,SGO,cold_restart,9,122.75001825744084,10.883356566863839,12.024357091409525,111.866661690577,0.9113372305653069,9,True,23,True
F2,4,SGO,cold_restart,10,78.16230281057787,21.334874034047907,23.126131457489787,56.82742877652996,0.7270439423240661,20,True,421,True
F2,4,SGO,cold_restart,11,97.08695326346492,21.693642084432312,23.230390769380286,75.39331117903261,0.7765545075293252,2,True,469,True
F2,4,SGO,cold_restart,12,119.08826626547123,18.83791371388898,20.682336516388,100.25035255158225,0.8418155347740511,11,True,132,True
F2,4,SGO,cold_restart,13,167.5339263636721,12.113334879773447,14.115296101322373,155.42059148389865,0.9276962276077827,6,True,54,True
F2,4,SGO,cold_restart,14,133.10482277339622,30.037922079082733,31.213989709586695,103.06690069431349,0.7743288225534797,7,True,137,True
F2,4,SGO,cold_restart,15,170.87610441749445,12.894962308095486,14.597301580700368,157.98114210939895,0.924536187478913,5,True,5,True
F2,4,SGO,cold_restart,16,78.61186291669114,8.246784452581934,12.249591818941017,70.3650784641092,0.8950949112944765,186,True,860,True
F2,4,SGO,cold_restart,17,95.66938482453361,10.66241831827849,13.770540639174145,85.00696650625511,0.888549316609129,9,True,298,True
F2,4,SGO,cold_restart,18,136.70027184484937,46.64941848249522,48.54423656610286,90.05085336235415,0.6587467028928744,8,True,325,True
F2,4,SGO,cold_restart,19,66.15564612753516,13.069350532801813,15.187311564717936,53.08629559473335,0.8024454253291298,13,True,514,True
F2,4,SGO,cold_restart,20,101.27105644292061,29.032065191878615,30.12468491497948,72.238991251042,0.7133231723691759,20,True,224,True
F2,4,SGO,cold_restart,21,89.81540300863854,31.324372530984412,33.804488554803676,58.49103047765413,0.6512360744184201,37,True,255,True
F2,4,SGO,cold_restart,22,179.24066823904872,26.30076067177476,29.79570712875878,152.93990756727396,0.8532656626971614,3,True,460,True
F2,4,SGO,cold_restart,23,79.02592541547713,38.647241748012796,39.580151973305725,40.37868366746434,0.510954898094192,5,True,5,True
F2,4,SGO,cold_restart,24,127.92641827751183,9.80257201539898,13.502102880772613,118.12384626211285,0.9233733567515806,11,True,325,True
F2,4,SGO,cold_restart,25,166.1270609020514,22.349683402107914,25.12416575697194,143.7773774999435,0.8654663287200074,4,True,158,True
F2,4,SGO,cold_restart,26,102.06400547544308,14.4846905613377,17.365959434416112,87.57931491410538,0.8580822838192181,73,True,272,True
