case,alg,mode,seed,end_error,post_change_error,recovery_frac_50,recovery_frac_90,late_half_fraction,mean_population_diversity
F2,GWO,cold_restart,3,10.133844043303553,132.1049844077562,0.0045373737373737375,0.08849494949494949,0.02475246158471182,0.08161173815328675
F2,GWO,cold_restart,4,10.812897481598648,129.06300780938298,0.007462626262626263,0.10508282828282828,0.02684567330579108,0.08590177759323708
F2,GWO,cold_restart,5,10.24244341599403,135.71099549938327,0.006646464646464647,0.0973171717171717,0.027058145800370567,0.08305643982596497
F2,GWO,cold_restart,6,11.142322250513338,127.51322748254123,0.0072343434343434335,0.11595959595959597,0.027813278100652695,0.08226905862904099
F2,GWO,cold_restart,7,10.304861805629095,127.70711401160153,0.008012121212121212,0.09507878787878789,0.023320715147054746,0.08321079339685458
F2,GWO,cold_restart,8,9.783966393713508,130.28697110828588,0.009101010101010101,0.10312929292929292,0.0254183641942232,0.08302789801950484
F2,GWO,cold_restart,9,9.550634424831713,125.84651546347695,0.00564040404040404,0.09322828282828283,0.023394838323476722,0.08127348996903035
F2,GWO,cold_restart,10,12.242516636075019,126.02103707542682,0.005840404040404041,0.08577777777777779,0.019661019983792237,0.07721212057343708
F2,GWO,cold_restart,11,12.025318711678072,133.52996276120487,0.005915151515151516,0.09064848484848484,0.02213268809772449,0.0806284503084876
F2,GWO,cold_restart,12,10.965601168602733,129.1075159258846,0.005860606060606061,0.09382222222222221,0.021980801681411654,0.08041128909763927
F2,GWO,cold_restart,13,9.995753602148405,130.19716748298316,0.006406060606060606,0.08724848484848485,0.024713328350926284,0.08392534887425344
F2,GWO,cold_restart,14,12.406899070960687,131.46506078888973,0.006236363636363636,0.1003959595959596,0.026470016111394157,0.08455144488883724
F2,GWO,cold_restart,15,10.921677668705446,132.612470015902,0.005886868686868687,0.10074747474747475,0.027666970706164203,0.08746180730851648
F2,GWO,cold_restart,16,12.835687130442858,120.85381736320403,0.00811111111111111,0.10261818181818182,0.02475627180086311,0.08155192890928108
F2,GWO,cold_restart,17,11.579087987289574,137.55075358058787,0.007664646464646465,0.1071191919191919,0.03018485015502326,0.08719033332993992
F2,GWO,cold_restart,18,9.798847016533893,130.4178846264937,0.007771717171717172,0.09686060606060606,0.0221170518743861,0.07886184364221194
F2,GWO,cold_restart,19,10.483813890220901,117.32461830152947,0.00807878787878788,0.11115151515151515,0.02728385484880938,0.08255093985171796
F2,GWO,cold_restart,20,9.270180087402249,134.5372423380071,0.004715151515151515,0.0775010101010101,0.020728771777963905,0.0805399955266286
F2,GWO,cold_restart,21,11.503878440027501,129.79890309580662,0.007202020202020202,0.1024121212121212,0.026296976510350862,0.08513058120289246
F2,GWO,cold_restart,22,10.656241107475587,140.12001998825613,0.004523232323232323,0.07653737373737374,0.023619748578171052,0.0860106016139175
F2,GWO,cold_restart,23,9.957255588856919,123.4757262385002,0.005406060606060606,0.09494545454545454,0.02151464608461878,0.08021172745474152
F2,GWO,cold_restart,24,12.252102317768928,133.8926120267158,0.009614141414141414,0.10356969696969696,0.032195512054614385,0.08855661774555672
F2,GWO,cold_restart,25,9.380420015564246,129.9952109189215,0.0075656565656565655,0.07918989898989899,0.02092059800908713,0.07657761283307359
F2,GWO,cold_restart,26,9.7434896777825,129.60903963444713,0.0068969696969696966,0.09014343434343434,0.024102774754186953,0.08432528177500156
F2,GWO,cold_restart,27,11.46757238755372,129.22442681907333,0.006501010101010102,0.10749292929292929,0.027524263298476584,0.08254279117562252
F2,GWO,cold_restart,28,10.135931294521885,132.6324246071832,0.005200000000000001,0.10795353535353536,0.02650028393835785,0.08632332303087131
F2,GWO,cold_restart,29,6.1946936481370045,115.7822520813451,0.006006060606060606,0.07403232323232323,0.016816171104141034,0.07181928438608595
F2,GWO,cold_restart,30,8.242304840559608,123.54079698586881,0.008317171717171718,0.0907111111111111,0.022007738104845114,0.08094333115670488
F2,GWO,cold_restart,31,11.922952843251275,129.79826137492077,0.006547474747474747,0.11451717171717171,0.030372013556714587,0.08688216448927649
F2,GWO,population_persistence,1,55.662530639170186,104.34400762953777,0.01894141414141414,0.048137373737373736,0.0022193081947583806,0.007058828102971534
F2,GWO,population_persistence,2,19.0426132901893,27.31347023163044,0.1514040404040404,0.5679959595959596,0.19821724278969416,0.021034136090479317
F2,GWO,population_persistence,3,23.805379791414595,42.38688860254565,0.2717979797979798,0.5912868686868686,0.31936889894673315,0.023140496161620172
F2,GWO,population_persistence,4,13.672594211802648,26.620689721603863,0.3957232323232323,0.7445797979797979,0.42296790362596126,0.048315930073546065
F2,GWO,population_persistence,5,23.117736323561363,52.90852566733293,0.06463636363636363,0.3333010101010101,0.10524140191872525,0.02676369624912817
F2,GWO,population_persistence,6,28.661599868884295,50.62885722844642,0.361349494949495,0.5811232323232323,0.36207822244589266,0.033109953759455746
F2,GWO,population_persistence,7,41.853581541193456,84.9117986445464,0.056749494949494945,0.15537979797979798,0.06046600767717163,0.012061948096748216
F2,GWO,population_persistence,8,11.647331394528063,14.953575624620704,0.5146626262626263,0.9373313131313131,0.5696936399864099,0.04425734245119046
F2,GWO,population_persistence,9,26.065642964325445,45.58141357963984,0.0782969696969697,0.3034888888888889,0.10927526855176173,0.0202083782423824
F2,GWO,population_persistence,10,28.198401625823646,48.87280694000307,0.2347979797979798,0.4832040404040404,0.273494575168396,0.02672668043748836
F2,GWO,population_persistence,11,20.11357268132058,40.26803223634117,0.130989898989899,0.5283919191919192,0.18849873068063716,0.03367268508697826
F2,GWO,population_persistence,12,36.61012111534861,63.3979329011851,0.033967676767676765,0.18348080808080808,0.049325184687113825,0.01784497552444417
F2,GWO,population_persistence,13,27.55805771642776,49.63526105040218,0.023834343434343434,0.2022989898989899,0.03863650100996299,0.02290612176694831
F2,GWO,population_persistence,14,14.225034734744556,22.873852290061738,0.3929252525252525,0.8221717171717171,0.47116964384789406,0.04335192668198416
F2,GWO,population_persistence,15,14.014533465714365,17.318354750065037,0.4065616161616162,0.8686525252525252,0.47202415466868075,0.04076920170820618
F2,GWO,population_persistence,16,28.008316133896518,59.89901674302939,0.19665252525252525,0.3826080808080808,0.20015083819423507,0.024022711461281595
F2,GWO,population_persistence,17,19.768020054053444,37.03786148619714,0.354979797979798,0.6651010101010101,0.42004542660142585,0.0353042860663868
F2,GWO,population_persistence,18,18.973935190460274,38.35943389914038,0.18812727272727273,0.38053939393939396,0.19544758196212586,0.03243423572030686
F2,GWO,population_persistence,19,22.21554262370471,41.24065867479881,0.0475939393939394,0.3274080808080808,0.09370156293067988,0.022899800346300583
F2,GWO,population_persistence,20,40.78786468780377,89.88962539715689,0.012216161616161616,0.0626020202020202,0.008938670945765125,0.016672611200439596
F2,GWO,population_persistence,21,20.862470755108472,27.963944233345842,0.38806464646464645,0.7902949494949495,0.4612189767042975,0.050649267980937725
F2,GWO,population_persistence,22,9.08980187810442,15.01878959008657,0.36223838383838386,0.8170929292929293,0.44526462044255527,0.04668523411817876
F2,GWO,population_persistence,23,20.582876983179776,36.069180812944026,0.15078585858585858,0.4483777777777778,0.1859307357231416,0.022260852099162926
F2,GWO,population_persistence,24,35.166712215519794,61.63160065414984,0.25989090909090906,0.48568282828282827,0.2730473820481203,0.037808330966391454
F2,GWO,population_persistence,25,28.954091209537804,52.065513889866175,0.030426262626262628,0.19145454545454546,0.046485363175641524,0.012852195290870009
F2,GWO,population_persistence,26,15.313005037756135,30.60503804685117,0.39583232323232326,0.7345232323232322,0.4349536900388636,0.03275135552344654
F2,GWO,population_persistence,27,16.532938672569056,19.547128982155986,0.6488626262626263,0.9625353535353535,0.6116988232255456,0.05177064963907752
F2,GWO,population_persistence,28,22.88057397063325,56.970558793219865,0.07991919191919192,0.36340808080808085,0.12731065758819005,0.029980589879827338
F2,GWO,population_persistence,29,17.62713992364994,39.870912495636155,0.1200060606060606,0.2995656565656566,0.13755356840724278,0.018674036729596034
F2,GWO,population_persistence,30,28.047992149996386,68.41979470825174,0.014812121212121212,0.12315959595959595,0.021316847196946508,0.018029491392756388
F2,GWO,population_persistence,31,14.840326136627068,17.71189139128282,0.49696565656565655,0.9499575757575758,0.5698712187839393,0.045026212108164605
F2,GWO,previous_best_seeded,1,8.706575331876895,27.608563992856006,0.23566666666666666,0.59154375,0.2603906972874204,0.08622690722962571
F2,GWO,previous_best_seeded,2,7.130779971116971,41.16161723225393,0.18856326530612244,0.4517367346938776,0.2163981483269283,0.09434494184296456
F2,GWO,previous_best_seeded,3,9.243427379597414,34.026120251998954,0.1742875,0.5111041666666667,0.2104310354572629,0.08275807796922459
F2,GWO,previous_best_seeded,4,9.550989711257202,31.056516359449187,0.24920625,0.6327208333333333,0.30416237013183334,0.09401243946792022
F2,GWO,previous_best_seeded,5,10.521029281960056,31.64351148275776,0.2027857142857143,0.556165306122449,0.21789148011304715,0.08125777546737808
F2,GWO,previous_best_seeded,6,6.667490643532951,26.302202682936898,0.3540307692307692,0.6937868131868131,0.4255796183789027,0.08904613747461783
F2,GWO,previous_best_seeded,7,10.138306166604085,23.267972585339383,0.37754166666666666,0.7126604166666667,0.4088083000831552,0.09025925608933079
F2,GWO,previous_best_seeded,8,9.780737637878362,26.829918416725157,0.33270425531914893,0.6992829787234043,0.3826303417756119,0.09059028467987822
F2,GWO,previous_best_seeded,9,12.421900509096975,38.880892026563636,0.15857708333333334,0.45113749999999997,0.17554497353847973,0.0808839530615833
F2,GWO,previous_best_seeded,10,10.488546649027347,22.799004601578357,0.32106734693877553,0.6885367346938776,0.3543443908618273,0.0837638027067723
F2,GWO,previous_best_seeded,11,10.08726590762781,30.95938898808864,0.13683469387755104,0.5206408163265307,0.16780698024366245,0.07892629649360643
F2,GWO,previous_best_seeded,12,10.04931309258313,27.79592756445875,0.23927368421052633,0.5446421052631579,0.2458840685678368,0.0814694824929949
F2,GWO,previous_best_seeded,13,9.504849829655935,22.811190672524244,0.35536842105263156,0.6998463157894736,0.3893180849483855,0.08718586016956668
F2,GWO,previous_best_seeded,14,10.05588002170977,23.32927275358191,0.3257,0.7544510638297873,0.38037561850914847,0.0901277907471071
F2,GWO,previous_best_seeded,15,8.521456637593312,29.812874944158587,0.33987578947368424,0.661978947368421,0.3655778134396085,0.09516655038667798
F2,GWO,previous_best_seeded,16,14.200689642707848,39.35725803069739,0.16203125,0.4659770833333334,0.17582757148666905,0.08121950319480317
F2,GWO,previous_best_seeded,17,12.159940283209076,27.51015764185563,0.45368988764044943,0.7423483146067416,0.5063999522098297,0.10338043296488154
F2,GWO,previous_best_seeded,18,8.92991592791584,25.1396918536609,0.40464175824175824,0.684643956043956,0.41154452415752696,0.09669823903931023
F2,GWO,previous_best_seeded,19,8.53027729422657,31.112028159758506,0.21677525773195877,0.6037319587628865,0.2844211073456567,0.08522400902918024
F2,GWO,previous_best_seeded,20,6.651909136048305,28.6288823509023,0.2376,0.5607081632653061,0.26355284980661525,0.0821693919248041
F2,GWO,previous_best_seeded,21,8.51134049019488,31.073122897204104,0.24791489361702126,0.6085468085106384,0.28542664787350824,0.0926941394224627
F2,GWO,previous_best_seeded,22,8.886222505061664,29.838699643874296,0.34463333333333335,0.7018688888888889,0.395612996003453,0.09636908860507735
F2,GWO,previous_best_seeded,23,9.219020225308219,24.00664002362492,0.1657531914893617,0.5166085106382978,0.1733757430026111,0.07199596923872087
F2,GWO,previous_best_seeded,24,8.4854986220638,31.192525521421576,0.26502448979591836,0.6730346938775511,0.31491712249327336,0.09459424670947592
F2,GWO,previous_best_seeded,25,12.475508379230925,24.750625115381915,0.17368125,0.6208270833333334,0.2069988013328474,0.0655784480406758
F2,GWO,previous_best_seeded,26,11.591411880410574,42.20259414564522,0.1406061224489796,0.4478020408163265,0.15836196809965572,0.08748154248258602
F2,GWO,previous_best_seeded,27,9.171755365622241,23.301635201325016,0.4126215053763441,0.7661827956989247,0.47094335157016265,0.08989596277140369
F2,GWO,previous_best_seeded,28,8.494425087281364,24.725106713486625,0.33165274725274724,0.7225516483516484,0.3747368376461841,0.09148713013656941
F2,GWO,previous_best_seeded,29,4.86580490310926,25.13529614240781,0.21205714285714286,0.5568877551020408,0.243318131417617,0.07259209250680665
F2,GWO,previous_best_seeded,30,7.228441202030747,23.21766788353791,0.2925285714285714,0.6254489795918367,0.3248163521270415,0.08278467547519831
F2,GWO,previous_best_seeded,31,12.897800314588423,30.063487193590717,0.27377083333333335,0.6005354166666667,0.30445227258361546,0.08498679433878485
F2,PSO,cold_restart,1,8.229315009276428,122.3195076545576,0.010238383838383838,0.18305050505050505,0.02476667133029752,0.12351983090834484
F2,PSO,cold_restart,2,8.73040708553582,140.58790640474504,0.007026262626262626,0.15010909090909091,0.02050078286841757,0.12107684004173044
F2,PSO,cold_restart,3,7.879463778204994,125.97406457430746,0.007537373737373737,0.15055959595959595,0.01896530737061742,0.12138589978933892
F2,PSO,cold_restart,4,9.71329401287605,122.29697951363816,0.00924040404040404,0.1471777777777778,0.022327567094070883,0.11726910717915469
F2,PSO,cold_restart,5,10.016490086222253,141.16436186800163,0.00737979797979798,0.1667010101010101,0.026404862216547698,0.11851926758680427
F2,PSO,cold_restart,6,8.311624588817377,128.6664507489358,0.008422222222222222,0.22505858585858585,0.032031628353242074,0.13003294436961946
F2,PSO,cold_restart,7,8.531280930583117,131.78980554046504,0.008482828282828283,0.1820767676767677,0.03074534143364193,0.1274496130094059
F2,PSO,cold_restart,8,10.897181344265407,128.6238329507604,0.007066666666666666,0.1650262626262626,0.024697084326385586,0.1224141444578997
F2,PSO,cold_restart,9,8.943151287468774,121.27556480051365,0.015030303030303031,0.20214141414141415,0.029662198292528752,0.11895033131226693
F2,PSO,cold_restart,10,7.656266802572524,122.51388466482346,0.011355555555555556,0.17581616161616162,0.021880873336258717,0.12297207803772083
F2,PSO,cold_restart,11,7.97591919583446,141.5622036095504,0.008024242424242425,0.1641151515151515,0.02441274997512464,0.11990770757656054
F2,PSO,cold_restart,12,9.609670624798191,121.46849268303534,0.0077737373737373746,0.1754989898989899,0.024092487850807857,0.12181194041366154
F2,PSO,cold_restart,13,10.262015882316208,136.25450691977943,0.007105050505050506,0.18201414141414143,0.026230508504494564,0.12339729335555359
F2,PSO,cold_restart,14,10.43430424924023,120.96130330208783,0.014193939393939394,0.20474343434343434,0.027987886823665174,0.12470184549818503
F2,PSO,cold_restart,15,9.288340041158385,138.43134778934018,0.011424242424242424,0.16771111111111112,0.020894243159269854,0.11841282583727458
F2,PSO,cold_restart,16,7.545780800603498,120.87656361668171,0.019262626262626262,0.240010101010101,0.03743081644501763,0.12925955310146142
F2,PSO,cold_restart,17,11.467359296007256,142.81499943639156,0.008254545454545455,0.11976363636363636,0.014737788386508565,0.11475923391679342
F2,PSO,cold_restart,18,7.470520264955672,128.4711262637322,0.0094,0.22236565656565654,0.03291476906033706,0.13009810550559775
F2,PSO,cold_restart,19,7.142537532860642,129.64360264638137,0.010575757575757575,0.1864121212121212,0.03007917639525151,0.12739276807826524
F2,PSO,cold_restart,20,8.873272430931085,117.70664948254169,0.011575757575757574,0.2032585858585859,0.030827459503507553,0.1250218694853367
F2,PSO,cold_restart,21,10.091687952554121,135.04156846489167,0.013488888888888889,0.1666747474747475,0.034094690294783264,0.11876283232414245
F2,PSO,cold_restart,22,9.191598205599213,137.38321048638923,0.007523232323232323,0.13308484848484847,0.01810660881376258,0.11336952405496406
F2,PSO,cold_restart,23,7.398512821698082,124.62867224224289,0.01015959595959596,0.220369696969697,0.036789789667941476,0.1333944810431667
F2,PSO,cold_restart,24,11.756126787118655,135.21243938715958,0.008604040404040404,0.1484222222222222,0.021905943608536132,0.11244188295722905
F2,PSO,cold_restart,25,8.943153829595841,121.19432911950096,0.010072727272727273,0.20208080808080808,0.02649579606630551,0.12527399146492582
F2,PSO,cold_restart,26,10.242195301996874,132.03942104369796,0.009264646464646465,0.17416363636363638,0.02028728374309979,0.11532152165084397
F2,PSO,cold_restart,27,8.556749121955933,129.41424378656527,0.018656565656565656,0.21113737373737373,0.03157250300824893,0.12291481310215817
F2,PSO,cold_restart,28,10.600878314164268,132.2983660981598,0.007892929292929294,0.17254141414141416,0.02241454794506659,0.11556507718302718
F2,PSO,cold_restart,29,5.782326374270709,121.50149261654613,0.010905050505050506,0.21994747474747472,0.03443111040710712,0.13687459778673267
F2,PSO,cold_restart,30,6.38145674725819,131.49405555994005,0.008587878787878787,0.1909131313131313,0.023007503006115346,0.1275962272456143
F2,PSO,cold_restart,31,10.65127151386315,129.92141057344188,0.0070646464646464645,0.14897171717171717,0.02080940532362973,0.11573257108360349
F2,PSO,population_persistence,1,9.382105227363455,12.730627760029236,0.04856565656565656,0.3363232323232323,0.08323110735093285,0.010242335097237923
F2,PSO,population_persistence,2,16.20328149978201,19.730553658245842,0.03218181818181818,0.3442484848484849,0.08570844720482133,0.010047234261140492
F2,PSO,population_persistence,3,11.944448235889373,17.26875953294897,0.07696565656565657,0.3232181818181818,0.07893031295892543,0.012206548061185799
F2,PSO,population_persistence,4,22.230947526545886,32.371826699794795,0.10253737373737373,0.3459010101010101,0.08117041501216193,0.01116378848620115
F2,PSO,population_persistence,5,57.969661599783386,78.50807836674616,0.0747848484848485,0.15537575757575756,0.0157891046246968,0.01130484154868809
F2,PSO,population_persistence,6,18.169081372589293,21.608430149273723,0.11921616161616162,0.3649555555555556,0.08518459371276717,0.006614505799186736
F2,PSO,population_persistence,7,15.720229943069452,18.533410415951487,0.06739595959595959,0.3443050505050505,0.0737724026462254,0.008634528187559217
F2,PSO,population_persistence,8,11.246513675340386,14.367506314537534,0.08417979797979798,0.3524727272727272,0.08642304558639387,0.007173252451755448
F2,PSO,population_persistence,9,16.44783831677888,20.864809253535803,0.04124242424242425,0.20717373737373737,0.050002158557531005,0.011340729565474834
F2,PSO,population_persistence,10,14.128974137564484,19.513520523187715,0.014028282828282829,0.21488080808080806,0.050019180212871536,0.015551521140088629
F2,PSO,population_persistence,11,23.38675754853719,27.158798630472923,0.0770020202020202,0.3982222222222222,0.10224075933815985,0.01059433375365038
F2,PSO,population_persistence,12,29.21686470807033,50.881442625826864,0.03488080808080808,0.1385919191919192,0.0103673359700063,0.016056628835913033
F2,PSO,population_persistence,13,121.71692391086879,137.3120414611773,0.062189743589743586,0.17322051282051282,0.02744056484214637,0.01296657294054157
F2,PSO,population_persistence,14,16.64831146493566,20.397528365764824,0.11188686868686869,0.3666242424242424,0.09666053563626836,0.008854025286602788
F2,PSO,population_persistence,15,15.05421232188967,19.896911346553274,0.031335353535353536,0.21096565656565658,0.04556486895978554,0.014628534541131541
F2,PSO,population_persistence,16,15.596235258942237,19.121792149077745,0.06251919191919192,0.3775373737373737,0.09051287244315037,0.010643380899112825
F2,PSO,population_persistence,17,16.7556962669726,20.4050729321217,0.0724020202020202,0.3967333333333333,0.09993195436429833,0.008322630677378326
F2,PSO,population_persistence,18,15.325238063848301,18.493324378356313,0.07646868686868687,0.3545919191919192,0.08243036599973634,0.009687289998107413
F2,PSO,population_persistence,19,97.00699584471403,123.77587729180395,0.07777407407407406,0.19032222222222223,0.025789578103657645,0.014312959189087527
F2,PSO,population_persistence,20,14.599493087737839,26.20025230762731,0.015151515151515152,0.21534747474747473,0.046554258720912615,0.019065397674566182
F2,PSO,population_persistence,21,15.265644098096034,23.026411659723614,0.023343434343434343,0.2145131313131313,0.05030630026269657,0.014263870232462113
F2,PSO,population_persistence,22,7.7917124210981905,11.333708056746056,0.07012929292929293,0.34458181818181816,0.07800696448299015,0.00875207221918864
F2,PSO,population_persistence,23,13.900568610539622,17.805180119978587,0.07452121212121213,0.38190505050505047,0.10369752813030166,0.011291194567300484
F2,PSO,population_persistence,24,30.03453810380469,52.02617274607555,0.04336161616161616,0.1780020202020202,0.02120873462194917,0.01999922043842486
F2,PSO,population_persistence,25,17.93163343459529,61.07608142999768,0.017187878787878787,0.16506666666666667,0.030247450080984034,0.04345530588948047
F2,PSO,population_persistence,26,24.767091822140436,55.49563794998067,0.01855959595959596,0.19395959595959594,0.04316035534897452,0.040903366513471
F2,PSO,population_persistence,27,20.074963515852133,27.38765487794137,0.011301010101010102,0.23488080808080808,0.050866776146682426,0.01854452631078991
F2,PSO,population_persistence,28,27.88027061014235,37.012168713673255,0.02845656565656566,0.2414888888888889,0.05117641251397747,0.019003443850593084
F2,PSO,population_persistence,29,10.529403636508134,14.064593698128194,0.07233333333333333,0.37782020202020206,0.09328337354696636,0.010895810315554812
F2,PSO,population_persistence,30,10.501593657731075,14.785880193437794,0.056381818181818186,0.3898282828282828,0.09288878152226152,0.013404446618640082
F2,PSO,population_persistence,31,20.885974405837352,25.23159038835242,0.07281414141414141,0.3482585858585859,0.08272847413648476,0.011870929274254703
F2,PSO,previous_best_seeded,1,9.132444465993897,39.48033125185472,0.1324,0.38040808080808086,0.07908789779116181,0.11457323010797751
F2,PSO,previous_best_seeded,2,9.783029697022094,29.192273539643512,0.160610101010101,0.42056161616161614,0.11593481112801995,0.10702754862713423
F2,PSO,previous_best_seeded,3,8.623741313982965,34.58584137361763,0.18421616161616164,0.479169696969697,0.16210065562409792,0.1211138532628848
F2,PSO,previous_best_seeded,4,9.273830829078676,28.59582107879152,0.2190969696969697,0.4720020202020202,0.1331585181429163,0.1148342360662205
F2,PSO,previous_best_seeded,5,7.696357365350655,27.065287274893244,0.22580404040404042,0.5081515151515151,0.1815644659794055,0.11008315867368752
F2,PSO,previous_best_seeded,6,5.063093560484315,21.333275857068827,0.35275757575757577,0.6046464646464647,0.3022465364714469,0.13285929101644256
F2,PSO,previous_best_seeded,7,6.29004616807827,28.399532133239738,0.27136767676767676,0.5542545454545454,0.2388273647162039,0.12943160127267012
F2,PSO,previous_best_seeded,8,11.876664802771693,33.04189642550489,0.23469494949494948,0.5043636363636363,0.17273764227669244,0.11661084466183147
F2,PSO,previous_best_seeded,9,6.976647720687599,35.942697699817295,0.16794343434343434,0.44585858585858584,0.12970527740928653,0.11669837233194207
F2,PSO,previous_best_seeded,10,10.030523356459115,22.382342398148705,0.2814383838383838,0.533270707070707,0.16411086551219564,0.12132545614953275
F2,PSO,previous_best_seeded,11,8.102993493323845,23.05248094699212,0.19975757575757574,0.4643939393939394,0.12208308724608587,0.10948544851922204
F2,PSO,previous_best_seeded,12,9.689543970650794,24.49906212018015,0.2202020202020202,0.49250909090909095,0.16498874375899208,0.1066816772391875
F2,PSO,previous_best_seeded,13,6.994412135024198,24.98123147458996,0.31265454545454546,0.5834020202020201,0.26009376812903945,0.12601249950647456
F2,PSO,previous_best_seeded,14,8.638265853572157,33.920468700860646,0.19189090909090908,0.4817878787878788,0.13154505235535704,0.11244584338209393
F2,PSO,previous_best_seeded,15,8.454934049921919,33.88056143670419,0.18428888888888886,0.4397090909090909,0.1368835576328587,0.1145139030360426
F2,PSO,previous_best_seeded,16,7.419277744440375,33.37595831212003,0.2220020202020202,0.501759595959596,0.16058783595200513,0.1287813691437511
F2,PSO,previous_best_seeded,17,10.861913041400513,35.16148777501958,0.2323959595959596,0.4750161616161616,0.1639120110953605,0.1197960687596664
F2,PSO,previous_best_seeded,18,11.259885628173828,27.358936534638612,0.3190323232323232,0.5959919191919192,0.24124721045976544,0.13074122027910226
F2,PSO,previous_best_seeded,19,6.19105337477734,26.279200999748014,0.2474707070707071,0.5245414141414142,0.17496816598468995,0.12674609276825954
F2,PSO,previous_best_seeded,20,7.057309593074226,33.315364475893894,0.1987838383838384,0.4710727272727273,0.12112285186932119,0.12700090458944777
F2,PSO,previous_best_seeded,21,11.081585038274298,25.49384137880453,0.22029696969696969,0.4930222222222222,0.14577703298432526,0.10263408140183361
F2,PSO,previous_best_seeded,22,7.501204807867177,33.16071137049678,0.2257090909090909,0.46544444444444444,0.15158015612709813,0.12326464883289123
F2,PSO,previous_best_seeded,23,7.400883771076939,26.26027918294423,0.28919191919191917,0.5907292929292929,0.23192053481670621,0.13941113141998926
F2,PSO,previous_best_seeded,24,10.835894032559722,32.04250182005782,0.1943919191919192,0.48229696969696967,0.13032253357383922,0.10823867799484883
F2,PSO,previous_best_seeded,25,7.369685764228559,35.21189312620653,0.14853939393939394,0.4379858585858586,0.09161029132965487,0.1163155989113357
F2,PSO,previous_best_seeded,26,9.716538100507702,34.671020893438175,0.12902424242424243,0.3366040404040404,0.07460054070558295,0.10303915166049868
F2,PSO,previous_best_seeded,27,10.902292424194043,26.296101456978686,0.2501232323232323,0.5202848484848485,0.16439255117825358,0.1064265536408787
F2,PSO,previous_best_seeded,28,9.334514985590037,25.694167882683637,0.25806262626262627,0.5031313131313132,0.16323899383617194,0.10611301817417285
F2,PSO,previous_best_seeded,29,3.6015553070378274,17.13240712606329,0.3304626262626263,0.5965393939393939,0.2306849126562324,0.12836030683940775
F2,PSO,previous_best_seeded,30,4.414312405735441,29.98558236494227,0.2137979797979798,0.5049030303030303,0.15645056726973156,0.12915943196514373
F2,PSO,previous_best_seeded,31,10.422107584520711,37.71917489661325,0.1548949494949495,0.4323919191919192,0.09208951544182087,0.12343919022322938
F2,SGO,cold_restart,1,23.71809239097643,132.34986595379598,0.007329292929292929,0.0897090909090909,0.007659528273186799,0.1411483536200292
F2,SGO,cold_restart,2,22.32771557844356,137.5305026307948,0.005630303030303031,0.07282828282828283,0.007596743430899371,0.13434770639505522
F2,SGO,cold_restart,3,19.996210783212483,125.9634935233399,0.004886868686868687,0.08556161616161616,0.007751907500775127,0.13164757437216462
F2,SGO,cold_restart,4,22.537611578264098,127.39782739527506,0.008741414141414142,0.08997575757575758,0.01098600196326448,0.14944447159031324
F2,SGO,cold_restart,5,23.539789614653984,134.49055774618986,0.009080808080808082,0.08377979797979798,0.008021375277267203,0.14416118597819413
F2,SGO,cold_restart,6,23.76449631812883,123.00308820969862,0.007834343434343435,0.08733939393939394,0.0070872927927970245,0.14166316871769546
F2,SGO,cold_restart,7,21.186642055681805,134.89438771105097,0.005060606060606061,0.07295151515151516,0.008980348288738425,0.1387590235980682
F2,SGO,cold_restart,8,21.25593866705717,128.24056857974196,0.008747474747474747,0.08572121212121211,0.00724821979236482,0.14578425010592053
F2,SGO,cold_restart,9,20.335081653213503,126.21738355566164,0.007268686868686869,0.0990020202020202,0.008326062607055517,0.14528954031585462
F2,SGO,cold_restart,10,24.79747864755628,125.31868760300489,0.006117171717171717,0.061006060606060605,0.007400683738332842,0.1229426759960757
F2,SGO,cold_restart,11,26.48015862565657,139.2517396756182,0.00951111111111111,0.09456565656565656,0.00904012416341772,0.15158924076068905
F2,SGO,cold_restart,12,23.333762039343334,133.71054965410883,0.004987878787878788,0.06629292929292929,0.005210182459223245,0.12792137261303319
F2,SGO,cold_restart,13,21.740542620006604,123.26312158221926,0.008373737373737374,0.0843070707070707,0.00817575834581051,0.13998129735427764
F2,SGO,cold_restart,14,25.07944966671708,127.11089288649129,0.008793939393939394,0.08654747474747473,0.007594185347044989,0.15101436163548215
F2,SGO,cold_restart,15,23.922948030937263,134.83690148162032,0.006478787878787878,0.08453939393939394,0.01157683831069553,0.18527179274478608
F2,SGO,cold_restart,16,21.705652022973858,124.43629389144384,0.007022222222222222,0.11111717171717173,0.013586824553088236,0.15649368533190783
F2,SGO,cold_restart,17,26.252333530655505,138.32044616441064,0.007149494949494949,0.11345656565656566,0.015062732392050675,0.19309788451718748
F2,SGO,cold_restart,18,20.414556316340217,123.59418874026149,0.011058585858585858,0.1154,0.01232605829886229,0.15069863202103148
F2,SGO,cold_restart,19,22.933399781001206,124.30612509510233,0.011363636363636364,0.08931717171717171,0.007805220163908776,0.14047004168927246
F2,SGO,cold_restart,20,21.681456080510337,129.84096196211448,0.005745454545454545,0.08605656565656566,0.008974154318572819,0.1356075519255234
F2,SGO,cold_restart,21,22.33244177462123,134.94506125922533,0.0077292929292929295,0.11235757575757575,0.011719409056541702,0.1818034676995707
