part,mode,system,alg,trial,step,P,Nc,Q_scale,J_star,J_alg,signed_gap,abs_gap,norm_gap,below_ref,control_error,time_ms,nfe,iters,mean_metric_rmse,nrmse,Nsim
single_step,equal_fe,flight,PSO,14,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170884580326435,7.923374746830747e-07,7.923374746830747e-07,7.923374746830747e-07,False,0.0047106554364368955,3.8376059965230525,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,15,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02616868116737898,2.9957504221363174e-06,2.9957504221363174e-06,2.9957504221363174e-06,False,0.008147585842853952,3.8578120002057403,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,16,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171667751373414,9.166427703682922e-09,9.166427703682922e-09,9.166427703682922e-09,False,0.0005712551825283041,3.857129006064497,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,17,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170030550286286,1.6463675148320478e-06,1.6463675148320478e-06,1.6463675148320478e-06,False,0.008487474918579704,3.9042879943735898,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,18,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171156227457023,5.206903440947708e-07,5.206903440947708e-07,5.206903440947708e-07,False,0.005240898262724127,3.903193006408401,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,19,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171178625627737,4.982921733807932e-07,4.982921733807932e-07,4.982921733807932e-07,False,0.0048783993329971085,3.8540240057045594,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,20,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02616984845593503,1.8284618660893703e-06,1.8284618660893703e-06,1.8284618660893703e-06,False,0.009537358722569795,3.888519000611268,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,21,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171592633502976,8.428429814147376e-08,8.428429814147376e-08,8.428429814147376e-08,False,0.0019996520954988174,3.8443309895228595,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,22,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02446023826337204,0.001711438654429076,0.001711438654429076,0.001711438654429076,False,0.22740319955370994,1.2464530009310693,320.0,16.0,,,
single_step,equal_fe,flight,PSO,23,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171316009267812,3.6090853330547623e-07,3.6090853330547623e-07,3.6090853330547623e-07,False,0.004478035921479946,3.867402992909774,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,24,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.023464155763851025,0.002707521153950093,0.002707521153950093,0.002707521153950093,False,0.27603774531612685,1.3864619977539405,360.0,18.0,,,
single_step,equal_fe,flight,PSO,25,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026165577744805314,6.099172995804175e-06,6.099172995804175e-06,6.099172995804175e-06,False,0.018028534044731676,3.8913949974812567,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,26,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.024402840368835534,0.0017688365489655841,0.0017688365489655841,0.0017688365489655841,False,0.310122622544905,2.3022319946903735,600.0,30.0,,,
single_step,equal_fe,flight,PSO,27,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171222885848465,4.5403195265275587e-07,4.5403195265275587e-07,4.5403195265275587e-07,False,0.005012120830929365,3.866764993290417,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,28,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171581693380845,9.522442027259936e-08,9.522442027259936e-08,9.522442027259936e-08,False,0.002289526635563714,3.770708994125016,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,29,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170749151563914,9.277662372034201e-07,9.277662372034201e-07,9.277662372034201e-07,False,0.006929624939387543,3.879768992192112,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,30,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617061251186142,1.0644059396970607e-06,1.0644059396970607e-06,1.0644059396970607e-06,False,0.007210063214534604,3.8570869946852326,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,31,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171664511189196,1.2406611921839117e-08,1.2406611921839117e-08,1.2406611921839117e-08,False,0.0008289643252840461,3.816550990450196,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,32,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171462752760104,2.141650410139584e-07,2.141650410139584e-07,2.141650410139584e-07,False,0.003443951429233797,3.7741280102636665,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,33,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02325911712433829,0.0029125597934628288,0.0029125597934628288,0.0029125597934628288,False,0.15338942904486924,1.4562580035999417,380.0,19.0,,,
single_step,equal_fe,flight,PSO,34,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171676161444574,7.56356543368808e-10,7.56356543368808e-10,7.56356543368808e-10,False,0.00016003454540752164,3.833804003079422,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,35,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617161019581962,6.672198149884623e-08,6.672198149884623e-08,6.672198149884623e-08,False,0.0019123699162146327,3.7892010004725307,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,36,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170984033429177,6.928843719403166e-07,6.928843719403166e-07,6.928843719403166e-07,False,0.006205321040398992,3.8693590031471103,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,37,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02612308972635642,4.858719144469614e-05,4.858719144469614e-05,4.858719144469614e-05,False,0.04317538468931052,1.772114002960734,460.0,23.0,,,
single_step,equal_fe,flight,PSO,38,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170669683877577,1.0072339235410455e-06,1.0072339235410455e-06,1.0072339235410455e-06,False,0.0034219961285686393,3.8380779878934845,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,39,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170528733312413,1.1481844887049897e-06,1.1481844887049897e-06,1.1481844887049897e-06,False,0.0070471516277177204,3.8547789881704375,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,40,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171648650696513,2.8267104604934312e-08,2.8267104604934312e-08,2.8267104604934312e-08,False,0.0008068448517214887,3.8569860043935478,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,41,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171659332686125,1.7585114992640927e-08,1.7585114992640927e-08,1.7585114992640927e-08,False,0.0009888504714418772,3.88387699786108,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,42,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026168674192436618,3.002725364499581e-06,3.002725364499581e-06,3.002725364499581e-06,False,0.009608263359925338,3.9870990003691986,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,43,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026158514360823327,1.3162556977790868e-05,1.3162556977790868e-05,1.3162556977790868e-05,False,0.026945247759476456,3.073021987802349,780.0,39.0,,,
single_step,equal_fe,flight,PSO,44,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026167901700461224,3.7752173398936106e-06,3.7752173398936106e-06,3.7752173398936106e-06,False,0.005400198122446123,3.89908799843397,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,45,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617142259170657,2.543260945488124e-07,2.543260945488124e-07,2.543260945488124e-07,False,0.003726396010422642,3.9051470084814355,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,46,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171676863813713,5.398740482442932e-11,5.398740482442932e-11,5.398740482442932e-11,False,5.1155997223817677e-05,3.86855099350214,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,47,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170283098914445,1.3938188866725876e-06,1.3938188866725876e-06,1.3938188866725876e-06,False,0.005859607516233639,3.938769004889764,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,48,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617165755443037,1.9363370747094155e-08,1.9363370747094155e-08,1.9363370747094155e-08,False,0.0005322425694358555,3.950312006054446,1000.0,51.0,,,
single_step,equal_fe,flight,PSO,49,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026167870693476022,3.8062243250952532e-06,3.8062243250952532e-06,3.8062243250952532e-06,False,0.014545647211779518,3.9114349929150194,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,0,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617083041237086,8.46505430258937e-07,8.46505430258937e-07,8.46505430258937e-07,False,0.0033737720371454583,8.288516008178703,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,1,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171665800235194,1.1117565923424166e-08,1.1117565923424166e-08,1.1117565923424166e-08,False,0.0004647080881522728,5.0541530072223395,620.0,31.0,,,
single_step,equal_fe,flight,WOA,2,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02616971090535164,1.9660124494780273e-06,1.9660124494780273e-06,1.9660124494780273e-06,False,0.005127909936569315,8.023201997275464,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,3,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.0261667208910193,4.9560267818167525e-06,4.9560267818167525e-06,4.9560267818167525e-06,False,0.0080939936090293,6.60980399698019,820.0,41.0,,,
single_step,equal_fe,flight,WOA,4,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02615385133194977,1.7825585851349163e-05,1.7825585851349163e-05,1.7825585851349163e-05,False,0.01608406899293427,7.836290998966433,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,5,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170369194678897,1.3077231222208274e-06,1.3077231222208274e-06,1.3077231222208274e-06,False,0.004256180673526433,8.011971003725193,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,6,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026129563686941207,4.211323085991092e-05,4.211323085991092e-05,4.211323085991092e-05,False,0.025103873442697384,7.24480499047786,900.0,45.0,,,
single_step,equal_fe,flight,WOA,7,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171042678380333,6.34239420784638e-07,6.34239420784638e-07,6.34239420784638e-07,False,0.002957313186451288,7.573634007712826,940.0,47.0,,,
single_step,equal_fe,flight,WOA,8,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026169506240047127,2.1706777539910738e-06,2.1706777539910738e-06,2.1706777539910738e-06,False,0.005494641371730431,7.589608998387121,940.0,47.0,,,
single_step,equal_fe,flight,WOA,9,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171575481180733,1.0143662038455958e-07,1.0143662038455958e-07,1.0143662038455958e-07,False,0.001177090388912592,8.040471991989762,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,10,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02613515441796132,3.652249983979866e-05,3.652249983979866e-05,3.652249983979866e-05,False,0.023305736427146638,7.786242000292987,980.0,49.0,,,
single_step,equal_fe,flight,WOA,11,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02615156498502615,2.0111932774968116e-05,2.0111932774968116e-05,2.0111932774968116e-05,False,0.016043573935371855,7.915072012110613,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,12,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02616964918106403,2.0277367370862e-06,2.0277367370862e-06,2.0277367370862e-06,False,0.005288830013304261,7.980623995536007,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,13,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171572486830042,1.0443097107556976e-07,1.0443097107556976e-07,1.0443097107556976e-07,False,0.0011822196109535243,8.032986996113323,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,14,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171473446574427,2.0347122669031603e-07,2.0347122669031603e-07,2.0347122669031603e-07,False,0.00167652352476975,7.613720008521341,960.0,48.0,,,
single_step,equal_fe,flight,WOA,15,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026165347008652355,6.32990914876258e-06,6.32990914876258e-06,6.32990914876258e-06,False,0.00910064135310625,5.942470001173206,740.0,37.0,,,
single_step,equal_fe,flight,WOA,16,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617165409552182,2.282227929903402e-08,2.282227929903402e-08,2.282227929903402e-08,False,0.000558668787887511,7.983841001987457,1000.0,50.0,,,
single_step,equal_fe,flight,WOA,17,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171675637124043,1.280677074805281e-09,1.280677074805281e-09,1.280677074805281e-09,False,0.0001307991203391727,6.612020006286912,820.0,41.0,,,
single_step,equal_fe,flight,WOA,18,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026145989367742154,2.5687550058963587e-05,2.5687550058963587e-05,2.5687550058963587e-05,False,0.018034469633437505,8.099246988422237,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,19,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170630421017305,1.0464967838130779e-06,1.0464967838130779e-06,1.0464967838130779e-06,False,0.003817088613647283,8.047228999203071,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,20,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026168990663278206,2.6862545229114354e-06,2.6862545229114354e-06,2.6862545229114354e-06,False,0.006157107973977891,7.938002003356814,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,21,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171661771925047,1.5145876070682407e-08,1.5145876070682407e-08,1.5145876070682407e-08,False,0.0004530418099866513,7.0102079916978255,880.0,44.0,,,
single_step,equal_fe,flight,WOA,22,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026163408604137503,8.26831366361469e-06,8.26831366361469e-06,8.26831366361469e-06,False,0.010840173777563819,8.056798003963195,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,23,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171622314830004,5.4602971113343335e-08,5.4602971113343335e-08,5.4602971113343335e-08,False,0.0008654334260786308,8.024599999771453,1000.0,50.0,,,
single_step,equal_fe,flight,WOA,24,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171036725066654,6.401927344634739e-07,6.401927344634739e-07,6.401927344634739e-07,False,0.002786618538059132,6.097457007854246,780.0,39.0,,,
single_step,equal_fe,flight,WOA,25,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617161667842122,6.023937989749206e-08,6.023937989749206e-08,6.023937989749206e-08,False,0.0008991096376029904,8.0266940058209,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,26,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617108225751297,5.9466028814667e-07,5.9466028814667e-07,5.9466028814667e-07,False,0.002875925567357653,7.862876009312458,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,27,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026168581945567378,3.0949722337400565e-06,3.0949722337400565e-06,3.0949722337400565e-06,False,0.006394161576174077,8.175613998901099,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,28,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617149070486418,1.862129369381571e-07,1.862129369381571e-07,1.862129369381571e-07,False,0.0015788718256578933,8.134289004374295,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,29,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171635194207683,4.1723593434406236e-08,4.1723593434406236e-08,4.1723593434406236e-08,False,0.0007467302906465447,8.136506003211252,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,30,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026168907852186188,2.7690656149298443e-06,2.7690656149298443e-06,2.7690656149298443e-06,False,0.0060759232944444155,7.273328999872319,900.0,45.0,,,
single_step,equal_fe,flight,WOA,31,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617087081716051,8.06100640605989e-07,8.06100640605989e-07,8.06100640605989e-07,False,0.003294021079881106,8.091583993518725,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,32,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617160939680679,6.752099432696945e-08,6.752099432696945e-08,6.752099432696945e-08,False,0.0009637383524942453,8.027987001696602,1000.0,50.0,,,
single_step,equal_fe,flight,WOA,33,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171574903811213,1.0201398990480892e-07,1.0201398990480892e-07,1.0201398990480892e-07,False,0.0012592298533924177,7.554504001745954,940.0,47.0,,,
single_step,equal_fe,flight,WOA,34,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171665569629195,1.1348171922997974e-08,1.1348171922997974e-08,1.1348171922997974e-08,False,0.0003887086292907525,7.538324003689922,940.0,47.0,,,
single_step,equal_fe,flight,WOA,35,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02617166335714312,1.3560657999289738e-08,1.3560657999289738e-08,1.3560657999289738e-08,False,0.00042563649843586703,8.038134998059832,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,36,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171520966837423,1.559509636948897e-07,1.559509636948897e-07,1.559509636948897e-07,False,0.0014085479163421946,8.024744995054789,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,37,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171231693327992,4.4522447312581037e-07,4.4522447312581037e-07,4.4522447312581037e-07,False,0.0024763355832983125,8.133310999255627,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,38,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026171668060458623,8.857342494866804e-09,8.857342494866804e-09,8.857342494866804e-09,False,0.00034748101121885144,7.521072999224998,920.0,46.0,,,
single_step,equal_fe,flight,WOA,39,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02616996354893093,1.7133688701882754e-06,1.7133688701882754e-06,1.7133688701882754e-06,False,0.004837935861108775,5.9023860085289925,720.0,36.0,,,
single_step,equal_fe,flight,WOA,40,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02616133013359538,1.0346784205736426e-05,1.0346784205736426e-05,1.0346784205736426e-05,False,0.012142664412255894,8.41366899840068,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,41,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170669987453557,1.0069303475607194e-06,1.0069303475607194e-06,1.0069303475607194e-06,False,0.0037143151071178516,7.596933995955624,920.0,46.0,,,
single_step,equal_fe,flight,WOA,42,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170648465632128,1.0284521689898907e-06,1.0284521689898907e-06,1.0284521689898907e-06,False,0.003771929457395944,7.76259099075105,940.0,47.0,,,
single_step,equal_fe,flight,WOA,43,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170166206895835,1.5107109052822643e-06,1.5107109052822643e-06,1.5107109052822643e-06,False,0.004580319582734776,8.2482089928817,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,44,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.0261679554673512,3.7214504499186174e-06,3.7214504499186174e-06,3.7214504499186174e-06,False,0.007032947232639896,8.214968998800032,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,45,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02612475201725903,4.692490054208909e-05,4.692490054208909e-05,4.692490054208909e-05,False,0.02657183657163205,8.198138006264344,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,46,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.0261641227623359,7.554155465216983e-06,7.554155465216983e-06,7.554155465216983e-06,False,0.009954718855422411,7.933116008643992,980.0,49.0,,,
single_step,equal_fe,flight,WOA,47,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026170908253139433,7.686646616850146e-07,7.686646616850146e-07,7.686646616850146e-07,False,0.003207968031419083,8.113842995953746,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,48,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.026169770131649957,1.9067861511609663e-06,1.9067861511609663e-06,1.9067861511609663e-06,False,0.0050587817653605415,8.021472007385455,1000.0,51.0,,,
single_step,equal_fe,flight,WOA,49,37.0,20.0,1.0,1.0,-0.026171676917801118,-0.02615780837462224,1.386854317887709e-05,1.386854317887709e-05,1.386854317887709e-05,False,0.013388482883150284,7.919519004644826,980.0,49.0,,,
closed_loop,equal_fe,flight,QP,0,,,,,,,,,,,,0.713231167756021,22.64,,0.018195653502689445,0.018195653502689445,150.0
closed_loop,equal_fe,flight,SGO,0,,,,,,,,,,,,7.490811199919942,584.2,,0.018162799634526206,0.018162799634526206,150.0
closed_loop,equal_fe,flight,SGO,1,,,,,,,,,,,,7.283933273768828,576.3466666666667,,0.018203059545205992,0.018203059545205992,150.0
closed_loop,equal_fe,flight,SGO,2,,,,,,,,,,,,7.5892153529760735,594.0,,0.018089688387036396,0.018089688387036396,150.0
closed_loop,equal_fe,flight,SGO,3,,,,,,,,,,,,7.990263272852947,604.12,,0.01817556989595649,0.01817556989595649,150.0
closed_loop,equal_fe,flight,SGO,4,,,,,,,,,,,,7.394965766288806,593.8266666666667,,0.01822165929331502,0.01822165929331502,150.0
closed_loop,equal_fe,flight,SGO,5,,,,,,,,,,,,7.64903208008036,619.5333333333333,,0.018201748044042374,0.018201748044042374,150.0
closed_loop,equal_fe,flight,SGO,6,,,,,,,,,,,,7.345264006580692,589.1866666666666,,0.018107804614100054,0.018107804614100054,150.0
closed_loop,equal_fe,flight,SGO,7,,,,,,,,,,,,7.4978903533580405,603.5066666666667,,0.01820434501299629,0.01820434501299629,150.0
closed_loop,equal_fe,flight,SGO,8,,,,,,,,,,,,7.366496286219141,599.08,,0.01820209721759943,0.01820209721759943,150.0
closed_loop,equal_fe,flight,SGO,9,,,,,,,,,,,,7.264009827243474,593.16,,0.018223596188800897,0.018223596188800897,150.0
closed_loop,equal_fe,flight,SGO,10,,,,,,,,,,,,7.489271220304848,608.36,,0.018245100056398848,0.018245100056398848,150.0
closed_loop,equal_fe,flight,SGO,11,,,,,,,,,,,,7.096550219672888,574.5466666666666,,0.018230930048915645,0.018230930048915645,150.0
closed_loop,equal_fe,flight,SGO,12,,,,,,,,,,,,7.180948793635859,584.2133333333334,,0.0182330663755065,0.0182330663755065,150.0
closed_loop,equal_fe,flight,SGO,13,,,,,,,,,,,,7.040630480429779,569.4533333333334,,0.01817546594477974,0.01817546594477974,150.0
closed_loop,equal_fe,flight,SGO,14,,,,,,,,,,,,7.1166926534109125,581.6266666666667,,0.01817589078978578,0.01817589078978578,150.0
closed_loop,equal_fe,flight,SGO,15,,,,,,,,,,,,7.60678371336932,619.1066666666667,,0.018095658774222072,0.018095658774222072,150.0
closed_loop,equal_fe,flight,SGO,16,,,,,,,,,,,,7.076301186752971,575.0666666666667,,0.018191538717825615,0.018191538717825615,150.0
closed_loop,equal_fe,flight,SGO,17,,,,,,,,,,,,7.115194554401872,578.6933333333334,,0.018272452995056136,0.018272452995056136,150.0
closed_loop,equal_fe,flight,SGO,18,,,,,,,,,,,,7.3209611540854285,595.8666666666667,,0.0182038303338758,0.0182038303338758,150.0
closed_loop,equal_fe,flight,SGO,19,,,,,,,,,,,,7.29205814684974,596.5066666666667,,0.018222017260204466,0.018222017260204466,150.0
closed_loop,equal_fe,flight,GWO,0,,,,,,,,,,,,9.869369513180573,696.2666666666667,,0.018183703822984516,0.018183703822984516,150.0
closed_loop,equal_fe,flight,GWO,1,,,,,,,,,,,,9.310275139287114,656.0,,0.018153184639310933,0.018153184639310933,150.0
closed_loop,equal_fe,flight,GWO,2,,,,,,,,,,,,9.96500422663909,704.1333333333333,,0.018187049326061865,0.018187049326061865,150.0
closed_loop,equal_fe,flight,GWO,3,,,,,,,,,,,,10.312493719975464,729.3333333333334,,0.018189830195861553,0.018189830195861553,150.0
closed_loop,equal_fe,flight,GWO,4,,,,,,,,,,,,9.773406033831028,689.7333333333333,,0.01821838148713225,0.01821838148713225,150.0
closed_loop,equal_fe,flight,GWO,5,,,,,,,,,,,,10.244387939940983,718.2666666666667,,0.018187967269927167,0.018187967269927167,150.0
closed_loop,equal_fe,flight,GWO,6,,,,,,,,,,,,10.501609312680861,718.2666666666667,,0.01817608224479702,0.01817608224479702,150.0
closed_loop,equal_fe,flight,GWO,7,,,,,,,,,,,,10.477370999675864,735.0666666666667,,0.018182163967998648,0.018182163967998648,150.0
closed_loop,equal_fe,flight,GWO,8,,,,,,,,,,,,10.666152933554258,745.3333333333334,,0.018236656672849415,0.018236656672849415,150.0
closed_loop,equal_fe,flight,GWO,9,,,,,,,,,,,,10.107888080334911,705.0666666666667,,0.018180335109670168,0.018180335109670168,150.0
closed_loop,equal_fe,flight,GWO,10,,,,,,,,,,,,10.37645928687804,723.2,,0.018203483168075466,0.018203483168075466,150.0
closed_loop,equal_fe,flight,GWO,11,,,,,,,,,,,,9.993202679906972,689.0666666666667,,0.018195426077815574,0.018195426077815574,150.0
closed_loop,equal_fe,flight,GWO,12,,,,,,,,,,,,9.79655359997802,700.0,,0.018208319727153664,0.018208319727153664,150.0
closed_loop,equal_fe,flight,GWO,13,,,,,,,,,,,,9.510850999892378,680.9333333333333,,0.018233673056441625,0.018233673056441625,150.0
closed_loop,equal_fe,flight,GWO,14,,,,,,,,,,,,9.672251540663032,687.0666666666667,,0.01824821745238886,0.01824821745238886,150.0
closed_loop,equal_fe,flight,GWO,15,,,,,,,,,,,,9.638659779933127,685.4666666666667,,0.018158514007933935,0.018158514007933935,150.0
closed_loop,equal_fe,flight,GWO,16,,,,,,,,,,,,10.072761626603702,716.5333333333333,,0.01823126076724819,0.01823126076724819,150.0
closed_loop,equal_fe,flight,GWO,17,,,,,,,,,,,,9.86903738657323,702.8,,0.018203680185519284,0.018203680185519284,150.0
closed_loop,equal_fe,flight,GWO,18,,,,,,,,,,,,10.346890486446986,730.1333333333333,,0.018222496972814965,0.018222496972814965,150.0
closed_loop,equal_fe,flight,GWO,19,,,,,,,,,,,,10.087797672798237,708.0,,0.018181765043245233,0.018181765043245233,150.0
closed_loop,equal_fe,flight,PSO,0,,,,,,,,,,,,1.8591375399652559,503.06666666666666,,0.018203029938728302,0.018203029938728302,150.0
closed_loop,equal_fe,flight,PSO,1,,,,,,,,,,,,1.9806395065582667,533.6,,0.018163849923259093,0.018163849923259093,150.0
closed_loop,equal_fe,flight,PSO,2,,,,,,,,,,,,2.0540385327573554,551.6,,0.018193029240459846,0.018193029240459846,150.0
closed_loop,equal_fe,flight,PSO,3,,,,,,,,,,,,2.0287638664012775,543.0666666666667,,0.018238208953167787,0.018238208953167787,150.0
closed_loop,equal_fe,flight,PSO,4,,,,,,,,,,,,1.9822851406449142,530.4,,0.018265199288582657,0.018265199288582657,150.0
closed_loop,equal_fe,flight,PSO,5,,,,,,,,,,,,1.8334526600665413,500.26666666666665,,0.018213892150724276,0.018213892150724276,150.0
closed_loop,equal_fe,flight,PSO,6,,,,,,,,,,,,1.853481260962629,508.8,,0.018180460867453743,0.018180460867453743,150.0
closed_loop,equal_fe,flight,PSO,7,,,,,,,,,,,,1.9978299471161638,550.1333333333333,,0.01819134769040355,0.01819134769040355,150.0
closed_loop,equal_fe,flight,PSO,8,,,,,,,,,,,,1.8491368664156955,507.6,,0.018196527989355216,0.018196527989355216,150.0
