system,k,stratum,warm_gap_norm,cold_gap_norm_drift,df_over_max,dU_shift,alg,start,trial,seed,NP,J_star,J_start,J_final,start_gap_norm,final_gap_norm,final_gap_abs,trivial_start,converged_1e4,control_error,first_control_error,returned_incumbent,improvement_fraction,time_ms,requested_fe,realized_fe,fe_exact,warm_start_provenance
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,6,15021006,30,-0.0642497178680372,-0.06140405033083385,-0.06424036185183195,0.0028456675372033474,9.356016205247508e-06,9.356016205247508e-06,False,True,0.00011888083655120243,0.00011888083655120243,False,0.9967121892902351,22.995665989583358,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001006, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,7,15021007,30,-0.0642497178680372,-0.06112187658678847,-0.06419701917626063,0.003127841281248725,5.269869177657038e-05,5.269869177657038e-05,False,True,0.00021434124723595404,0.00021434124723595404,False,0.9831517372404742,22.54961698781699,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001007, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,8,15021008,30,-0.0642497178680372,-0.06207852847727742,-0.06424374869786575,0.0021711893907597757,5.969170171440941e-06,5.969170171440941e-06,False,True,8.567695356810483e-05,8.567695356810483e-05,False,0.9972507372241018,22.3145300114993,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001008, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,9,15021009,30,-0.0642497178680372,-0.06150785922595492,-0.06421982904393228,0.002741858642082276,2.9888824104915e-05,2.9888824104915e-05,False,True,0.0002094726445680821,0.0002094726445680821,False,0.9890990645373985,22.344578988850117,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001009, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,10,15021010,30,-0.0642497178680372,-0.06158770583347642,-0.06420089850321627,0.002662012034560776,4.881936482092897e-05,4.881936482092897e-05,False,True,0.00018373306431298096,0.00018373306431298096,False,0.9816607272292125,22.427882009651512,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001010, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,11,15021011,30,-0.0642497178680372,-0.061403427242122874,-0.06421469729867588,0.0028462906259143217,3.50205693613187e-05,3.50205693613187e-05,False,True,0.000216374564409403,0.000216374564409403,False,0.9876960669291918,22.56861698697321,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001011, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,12,15021012,30,-0.0642497178680372,-0.06114414416338321,-0.06422214396247272,0.0031055737046539883,2.757390556447359e-05,2.757390556447359e-05,False,True,0.0002177510776602564,0.0002177510776602564,False,0.9911211556424658,22.602793003898114,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001012, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,13,15021013,30,-0.0642497178680372,-0.06200253978241149,-0.0642131013333503,0.0022471780856257034,3.6616534686895186e-05,3.6616534686895186e-05,False,True,7.002436608368429e-05,7.002436608368429e-05,False,0.9837055483403312,22.362386021995917,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001013, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,14,15021014,30,-0.0642497178680372,-0.06149796922717904,-0.06419847806810643,0.0027517486408581565,5.123979993076899e-05,5.123979993076899e-05,False,True,0.0002466679669556371,0.0002466679669556371,False,0.981379185885674,22.254557989072055,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001014, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,15,15021015,30,-0.0642497178680372,-0.0619387452256871,-0.06416498325977654,0.002310972642350098,8.473460826065315e-05,8.473460826065315e-05,False,True,0.0002485290845785879,0.0002485290845785879,False,0.9633337899775032,22.536001983098686,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001015, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,16,15021016,30,-0.0642497178680372,-0.06130260297219528,-0.06423745833442276,0.002947114895841915,1.2259533614430995e-05,1.2259533614430995e-05,False,True,0.00013246825564607788,0.00013246825564607788,False,0.9958401575616451,22.650197992334142,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001016, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,17,15021017,30,-0.0642497178680372,-0.06116608487713754,-0.06423420129394698,0.003083632990899657,1.551657409021301e-05,1.551657409021301e-05,False,True,0.00013558967716345346,0.00013558967716345346,False,0.9949680866250928,22.508316003950313,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001017, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,18,15021018,30,-0.0642497178680372,-0.061483005336159496,-0.06422509289720126,0.002766712531877699,2.4624970835940285e-05,2.4624970835940285e-05,False,True,4.7078008595275464e-05,4.7078008595275464e-05,False,0.9910995556812591,22.693187987897545,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001018, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,GWO,optimizer_warm,19,15021019,30,-0.0642497178680372,-0.06077227166844679,-0.06424043699472423,0.003477446199590409,9.280873312964011e-06,9.280873312964011e-06,False,True,4.7546672934541676e-05,4.7546672934541676e-05,False,0.997331123824703,22.601420001592487,1000,1000,True,"matched Phase-2A Regime-A run, alg=GWO, seed=13001019, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,0,15002000,10,-0.0642497178680372,0.0,-0.029275221173560066,0.0642497178680372,0.03497449669447713,0.03497449669447713,False,False,0.002419815549741796,0.002419815549741796,False,0.45564746655679617,4.573449987219647,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,1,15002001,10,-0.0642497178680372,0.0,-0.0611625210864538,0.0642497178680372,0.0030871967815833956,0.0030871967815833956,False,False,0.002360056284973758,0.002360056284973758,False,0.9519500336495764,4.547293996438384,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,2,15002002,10,-0.0642497178680372,0.0,-0.04936922041928785,0.0642497178680372,0.014880497448749343,0.014880497448749343,False,False,0.0025189524273307807,0.0025189524273307807,False,0.7683959098573403,4.499244008911774,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,3,15002003,10,-0.0642497178680372,0.0,-0.054594440608818934,0.0642497178680372,0.009655277259218262,0.009655277259218262,False,False,0.0010583496539679712,0.0010583496539679712,False,0.8497226512488463,4.447818995686248,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,4,15002004,10,-0.0642497178680372,0.0,-0.061010641524720494,0.0642497178680372,0.003239076343316702,0.003239076343316702,False,False,0.001117121231698971,0.001117121231698971,False,0.9495861390400273,4.467632999876514,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,5,15002005,10,-0.0642497178680372,0.0,-0.024589673749880855,0.0642497178680372,0.03966004411815634,0.03966004411815634,False,False,0.002603820622240552,0.002603820622240552,False,0.3827203381715341,4.523397015873343,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,6,15002006,10,-0.0642497178680372,0.0,-0.040796074971997554,0.0642497178680372,0.023453642896039642,0.023453642896039642,False,False,0.0013277945143537978,0.0013277945143537978,False,0.634961153538274,4.450157022802159,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,7,15002007,10,-0.0642497178680372,0.0,-0.06363749808283274,0.0642497178680372,0.0006122197852044542,0.0006122197852044542,False,False,0.0008616746025362339,0.0008616746025362339,False,0.9904712455475385,4.466251004487276,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,8,15002008,10,-0.0642497178680372,0.0,-0.05925123586161415,0.0642497178680372,0.004998482006423048,0.004998482006423048,False,False,0.0015647247150639238,0.0015647247150639238,False,0.9222022730638374,4.458729992620647,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,9,15002009,10,-0.0642497178680372,0.0,-0.0636111683219882,0.0642497178680372,0.0006385495460489998,0.0006385495460489998,False,False,0.0009163588335881298,0.0009163588335881298,False,0.9900614420228192,4.439083015313372,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,10,15002010,10,-0.0642497178680372,0.0,-0.03186297991195218,0.0642497178680372,0.032386737956085015,0.032386737956085015,False,False,0.0033425605379112993,0.0033425605379112993,False,0.4959240440151925,4.424909013323486,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,11,15002011,10,-0.0642497178680372,0.0,-0.06420543222781067,0.0642497178680372,4.428564022652959e-05,4.428564022652959e-05,False,True,5.0013134426625895e-05,5.0013134426625895e-05,False,0.9993107263082853,4.511360981268808,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,12,15002012,10,-0.0642497178680372,0.0,-0.061459202334483425,0.0642497178680372,0.002790515533553771,0.002790515533553771,False,False,0.0007397167773477293,0.0007397167773477293,False,0.9565676608995354,4.46084700524807,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,13,15002013,10,-0.0642497178680372,0.0,-0.0615869893822682,0.0642497178680372,0.0026627284857689976,0.0026627284857689976,False,False,0.00048380779699230836,0.00048380779699230836,False,0.9585565731006324,4.442603007191792,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,14,15002014,10,-0.0642497178680372,0.0,-0.06413348714170009,0.0642497178680372,0.0001162307263371104,0.0001162307263371104,False,False,0.00012083582165264344,0.00012083582165264344,False,0.9981909535139775,4.44974098354578,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,15,15002015,10,-0.0642497178680372,0.0,-0.019897979774308225,0.0642497178680372,0.04435173809372897,0.04435173809372897,False,False,0.00025313418565711535,0.00025313418565711535,False,0.3096975431888554,4.471468011615798,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,16,15002016,10,-0.0642497178680372,0.0,-0.062270089752582664,0.0642497178680372,0.001979628115454532,0.001979628115454532,False,False,0.0006439083992673462,0.0006439083992673462,False,0.9691885321656898,4.509385995334014,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,17,15002017,10,-0.0642497178680372,0.0,-0.03658012652273787,0.0642497178680372,0.027669591345299324,0.027669591345299324,False,False,0.004479252967565275,0.004479252967565275,False,0.569342990701842,4.421877994900569,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,18,15002018,10,-0.0642497178680372,0.0,-0.04843684767636159,0.0642497178680372,0.015812870191675606,0.015812870191675606,False,False,0.0025233186227447044,0.0025233186227447044,False,0.7538842081119526,4.429642984177917,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,cold,19,15002019,10,-0.0642497178680372,0.0,-0.059964277445454184,0.0642497178680372,0.004285440422583012,0.004285440422583012,False,False,0.0019107946944860207,0.0019107946944860207,False,0.933300245280689,4.477970011066645,1000,1000,True,zero sequence
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,0,15012000,10,-0.0642497178680372,-0.061578848274223,-0.06419492474546457,0.0026708695938141985,5.4793122572630026e-05,5.4793122572630026e-05,False,True,2.0249022423630195e-05,2.0249022423630195e-05,False,0.9794849128165852,4.479932016693056,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,1,15012001,10,-0.0642497178680372,-0.061578848274223,-0.06157884827420526,0.0026708695938141985,0.0026708695938319343,0.0026708695938319343,False,False,2.624233202936215e-05,2.624233202936215e-05,True,-6.640463787323599e-12,4.527962009888142,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,2,15012002,10,-0.0642497178680372,-0.061578848274223,-0.06301632945183797,0.0026708695938141985,0.0012333884161992298,0.0012333884161992298,False,False,7.075617744089904e-05,7.075617744089904e-05,False,0.5382071745263084,4.513578984187916,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,3,15012003,10,-0.0642497178680372,-0.061578848274223,-0.06201435905855601,0.0026708695938141985,0.0022353588094811833,0.0022353588094811833,False,False,0.0001124795359400825,0.0001124795359400825,False,0.1630595463521204,4.531901009613648,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,4,15012004,10,-0.0642497178680372,-0.061578848274223,-0.06240246745725381,0.0026708695938141985,0.0018472504107833881,0.0018472504107833881,False,False,0.0006345701118252251,0.0006345701118252251,False,0.30837117054997115,4.505260003497824,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,5,15012005,10,-0.0642497178680372,-0.061578848274223,-0.06375924682768735,0.0026708695938141985,0.0004904710403498408,0.0004904710403498408,False,False,0.000740933161349522,0.000740933161349522,False,0.816362790049434,4.441255994606763,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,6,15012006,10,-0.0642497178680372,-0.061578848274223,-0.06404040600353021,0.0026708695938141985,0.00020931186450698358,0.00020931186450698358,False,False,0.0002086023524018288,0.0002086023524018288,False,0.9216315671151616,4.439718002686277,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,7,15012007,10,-0.0642497178680372,-0.061578848274223,-0.062069043901210194,0.0026708695938141985,0.0021806739668270014,0.0021806739668270014,False,False,0.00021384712679636985,0.00021384712679636985,False,0.18353409246280783,4.416904004756361,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,8,15012008,10,-0.0642497178680372,-0.061578848274223,-0.0626109372978429,0.0026708695938141985,0.001638780570194301,0.001638780570194301,False,False,0.00020570154624877134,0.00020570154624877134,False,0.38642434134943987,4.470373998628929,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,9,15012009,10,-0.0642497178680372,-0.061578848274223,-0.0625595852460523,0.0026708695938141985,0.0016901326219848911,0.0016901326219848911,False,False,0.0002180609602285856,0.0002180609602285856,False,0.3671976251108324,4.453652014490217,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,10,15012010,10,-0.0642497178680372,-0.061578848274223,-0.06418262623987013,0.0026708695938141985,6.709162816706526e-05,6.709162816706526e-05,False,True,9.271163661970257e-05,9.271163661970257e-05,False,0.9748802306475572,4.417651012772694,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,11,15012011,10,-0.0642497178680372,-0.061578848274223,-0.06368735195915869,0.0026708695938141985,0.0005623659088785093,0.0005623659088785093,False,False,0.00020739917017416172,0.00020739917017416172,False,0.7894446399850584,4.434003989445046,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,12,15012012,10,-0.0642497178680372,-0.061578848274223,-0.06250724935755995,0.0026708695938141985,0.0017424685104772408,0.0017424685104772408,False,False,0.00048100001922286644,0.00048100001922286644,False,0.34760255067756135,4.517270979704335,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,13,15012013,10,-0.0642497178680372,-0.061578848274223,-0.06262461878074828,0.0026708695938141985,0.001625099087288917,0.001625099087288917,False,False,0.0001578816529055839,0.0001578816529055839,False,0.39154682390608375,4.458533978322521,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,14,15012014,10,-0.0642497178680372,-0.061578848274223,-0.06366099065084982,0.0026708695938141985,0.0005887272171873764,0.0005887272171873764,False,False,0.0007568945216820976,0.0007568945216820976,False,0.779574705350316,4.475408000871539,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,15,15012015,10,-0.0642497178680372,-0.061578848274223,-0.06157884827420526,0.0026708695938141985,0.0026708695938319343,0.0026708695938319343,False,False,2.624233202936215e-05,2.624233202936215e-05,True,-6.640463787323599e-12,4.483575001358986,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,16,15012016,10,-0.0642497178680372,-0.061578848274223,-0.06157884827420526,0.0026708695938141985,0.0026708695938319343,0.0026708695938319343,False,False,2.624233202936215e-05,2.624233202936215e-05,True,-6.640463787323599e-12,4.494761000387371,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,17,15012017,10,-0.0642497178680372,-0.061578848274223,-0.06323354274312165,0.0026708695938141985,0.0010161751249155443,0.0010161751249155443,False,False,0.00027630578762791663,0.00027630578762791663,False,0.6195339797685999,4.543310991721228,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,18,15012018,10,-0.0642497178680372,-0.061578848274223,-0.06341829473982075,0.0026708695938141985,0.0008314231282164491,0.0008314231282164491,False,False,0.0004757492582692021,0.0004757492582692021,False,0.6887069551646976,4.520600981777534,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,reference_warm,19,15012019,10,-0.0642497178680372,-0.061578848274223,-0.06267842228857369,0.0026708695938141985,0.0015712955794635053,0.0015712955794635053,False,False,0.0003460199636732605,0.0003460199636732605,False,0.41169138953745044,4.562143993098289,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,0,15022000,10,-0.0642497178680372,-0.01154307171285461,-0.06106750684561445,0.052706646155182585,0.0031822110224227484,0.0031822110224227484,False,False,0.0007970480161235312,0.0007970480161235312,False,0.9396241033236404,4.559794993838295,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002000, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,1,15022001,10,-0.0642497178680372,-0.04269648686291258,-0.053384225953951966,0.021553231005124615,0.010865491914085229,0.010865491914085229,False,False,0.00055276171873975,0.00055276171873975,False,0.49587642282023564,4.609835974406451,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002001, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,2,15022002,10,-0.0642497178680372,-0.06015662158983852,-0.06015662158983767,0.004093096278198677,0.004093096278199523,0.004093096278199523,False,False,0.001583245408717447,0.001583245408717447,True,-2.0682265911644675e-13,4.553912003757432,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002002, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,3,15022003,10,-0.0642497178680372,476.6004429230872,476.10855301449106,476.66469264095525,476.1728027323591,476.1728027323591,False,False,0.9994418622219419,0.9994418622219419,False,0.0010319411447716534,4.572155012283474,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002003, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,4,15022004,10,-0.0642497178680372,-0.03725668923849493,-0.05280925016072803,0.026993028629542268,0.011440467707309165,0.011440467707309165,False,False,0.002244741531219836,0.002244741531219836,False,0.5761695412426506,4.543991002719849,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002004, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,5,15022005,10,-0.0642497178680372,-0.05002615041066669,-0.06303599201488982,0.014223567457370509,0.001213725853147371,0.001213725853147371,False,False,0.0010541858342122989,0.0010541858342122989,False,0.9146679722379754,4.552347993012518,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002005, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,6,15022006,10,-0.0642497178680372,-0.027464758241338177,-0.06354420690238549,0.03678495962669902,0.0007055109656517039,0.0007055109656517039,False,False,0.00047760056587658236,0.00047760056587658236,False,0.9808206676638668,4.550220997771248,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002006, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,7,15022007,10,-0.0642497178680372,0.022699102442084035,-0.05868538798893292,0.08694882031012123,0.005564329879104275,0.005564329879104275,False,False,0.0008814560705536711,0.0008814560705536711,False,0.9360045385405124,4.560820991173387,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002007, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,8,15022008,10,-0.0642497178680372,476.82910751280406,476.6955855417295,476.8933572306721,476.75983525959754,476.75983525959754,False,False,1.0000727270069414,1.0000727270069414,False,0.0002799828704889836,4.533017985522747,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002008, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,9,15022009,10,-0.0642497178680372,-0.057606307407420745,-0.06275000079932833,0.00664341046061645,0.0014997170687088696,0.0014997170687088696,False,False,0.0013530236748299537,0.0013530236748299537,False,0.7742549436619172,4.5410870225168765,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002009, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,10,15022010,10,-0.0642497178680372,-0.055174940089451854,-0.059861028983154166,0.009074777778585341,0.00438868888488303,0.00438868888488303,False,False,0.00020035608464920041,0.00020035608464920041,False,0.5163860766663116,4.551511985482648,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002010, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,11,15022011,10,-0.0642497178680372,-0.054218223812888114,-0.06122413942018848,0.010031494055149082,0.0030255784478487174,0.0030255784478487174,False,False,0.0022468325139327217,0.0022468325139327217,False,0.6983920409845916,4.546563985059038,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002011, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,12,15022012,10,-0.0642497178680372,-0.031033719935767173,-0.06223935593582206,0.03321599793227002,0.0020103619322151337,0.0020103619322151337,False,False,0.0014473573434147279,0.0014473573434147279,False,0.9394760941304724,4.570413992041722,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002012, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,13,15022013,10,-0.0642497178680372,-0.027136547394709054,-0.0592012968987428,0.03711317047332814,0.005048420969294393,0.005048420969294393,False,False,0.003048888033671749,0.003048888033671749,False,0.8639722528442428,4.461659002117813,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002013, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,14,15022014,10,-0.0642497178680372,5.642945478135073,0.0813636209634685,5.70719519600311,0.14561333883150568,0.14561333883150568,False,False,0.0063743244635763585,0.0063743244635763585,False,0.9744860069034467,4.451055981917307,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002014, step k-1"
uav,37,Moderate,0.0039008668721349,0.0364881740976279,0.00185243126448,3.826390894378513e-05,PSO,optimizer_warm,15,15022015,10,-0.0642497178680372,-0.014120121486840692,-0.04617551309188982,0.0501295963811965,0.01807420477614738,0.01807420477614738,False,False,0.002411391161482512,0.002411391161482512,False,0.6394504228857711,4.450333013664931,1000,1000,True,"matched Phase-2A Regime-A run, alg=PSO, seed=13002015, step k-1"
