system,stratum,alg,start,n,instances,start_gap_median,final_gap_median,final_gap_iqr,conv_rate,trivial_start_rate,incumbent_return_rate,improvement_median,first_ctrl_err_median,time_ms_median,fe_exact
pendcart,Moderate,SGO,cold,240,12,0.013301100260558158,2.0182638439843192e-08,2.0041532309135295e-07,1.0,0.08333333333333333,0.0,0.9999985964628928,0.00039868861226217966,41.22707799251657,True
pendcart,Moderate,SGO,optimizer_warm,240,12,0.0004772842005253972,2.9565090747763964e-08,4.050633806487996e-07,1.0,0.08333333333333333,0.016666666666666666,0.9999764866701726,0.0004825383045439155,41.18872751132585,True
pendcart,Moderate,SGO,reference_warm,240,12,0.0004907541828312813,2.45487334943513e-08,4.917199445674827e-07,1.0,0.08333333333333333,0.0125,0.9999844690310877,0.00043970833271037013,41.23126900231,True
pendcart,Moderate,WOA,cold,240,12,0.013301100260558158,6.600595721037439e-14,1.1284135518346838e-12,1.0,0.08333333333333333,0.0,0.9999999999960215,7.209770290575457e-07,33.2366344955517,True
pendcart,Moderate,WOA,optimizer_warm,240,12,0.0004907476136003968,1.1438766600591066e-13,2.5793456454904773e-12,1.0,0.08333333333333333,0.0,0.9999999998625841,9.49161691576883e-07,33.223274498595856,True
pendcart,Moderate,WOA,reference_warm,240,12,0.0004907541828312813,1.2517515236148968e-13,3.355504459359726e-12,1.0,0.08333333333333333,0.0,0.9999999998678099,9.929089002241875e-07,33.23111298959702,True
uav,Benign,GWO,cold,580,29,3.897978341000818e-10,1.6198502785758646e-13,8.316026578492183e-13,1.0,0.9655172413793104,0.0,0.9996226223700266,8.455835302108133e-09,22.593346511712298,True
uav,Benign,GWO,optimizer_warm,580,29,3.8935422573612385e-10,1.6133385772437602e-13,7.782560658999584e-13,1.0,1.0,0.0034482758620689655,0.9995643558314762,8.02190819941321e-09,22.589776490349323,True
uav,Benign,GWO,reference_warm,580,29,4.249611939338171e-11,1.0973991064515072e-13,4.587591870799739e-13,1.0,1.0,0.02586206896551724,0.9967582284299122,6.477432530693697e-09,22.543595492606983,True
uav,Benign,PSO,cold,580,29,3.897978341000818e-10,3.897978341000818e-10,1.535908454206583e-09,0.9655172413793104,0.9655172413793104,0.9482758620689655,0.0,1.3107594240237242e-07,4.543770497548394,True
uav,Benign,PSO,optimizer_warm,580,29,0.014231907101938135,0.0030825750299765956,0.0072274361217444325,0.017241379310344827,0.0,0.10172413793103448,0.6780562718485257,0.0010600395334875896,4.550301993731409,True
uav,Benign,PSO,reference_warm,580,29,4.249611939338171e-11,4.249611976534891e-11,1.0517348839843872e-10,1.0,1.0,0.9862068965517241,2.1638803091779215e-10,9.799499113518206e-08,4.537886488833465,True
uav,Benign,SGO,cold,580,29,3.897978341000818e-10,3.897978341000818e-10,1.535908454206583e-09,0.9655172413793104,0.9655172413793104,0.9568965517241379,0.0,1.3107594240237242e-07,13.021072503761388,True
uav,Benign,SGO,optimizer_warm,580,29,0.0008337285525112946,0.00028199481964787386,0.0003313421226914476,0.1482758620689655,0.03103448275862069,0.22413793103448276,0.5744955781098818,0.00025348801422204564,13.118354996549897,True
uav,Benign,SGO,reference_warm,580,29,4.249611939338171e-11,4.249611976534891e-11,1.0517348839843872e-10,1.0,1.0,1.0,1.0124789490880319e-10,9.799499113518206e-08,13.105071979225613,True
uav,Benign,WOA,cold,580,29,3.897978341000818e-10,2.0596463619728464e-11,3.0715104029889515e-10,0.9948275862068966,0.9655172413793104,0.0,0.9640147189173844,1.2616397897547932e-07,8.314397506183013,True
uav,Benign,WOA,optimizer_warm,580,29,1.9027231978236357e-09,7.319754039907859e-11,1.7230669711586884e-09,0.9741379310344828,0.9051724137931034,0.0,0.9778343298250244,1.9825333413288426e-07,8.315754996147007,True
uav,Benign,WOA,reference_warm,580,29,4.249611939338171e-11,2.5154553864071494e-12,1.1218069676568447e-11,1.0,1.0,0.0,0.9376968487845856,2.657592876809715e-08,8.310431003337726,True
uav,High,GWO,cold,200,10,1.0,0.00029167170601704113,0.0006490441589134631,0.26,0.0,0.0,0.9995535870489378,0.0005835073233713299,22.570114495465532,True
uav,High,GWO,optimizer_warm,200,10,0.058202708154595856,0.0002590717750196133,0.00041646734371858236,0.205,0.0,0.0,0.9954377028642056,0.0005618820488556583,22.58673799224198,True
uav,High,GWO,reference_warm,200,10,0.05845570901402351,0.0002232584037397899,0.0005828017678650072,0.31,0.0,0.0,0.9949106744429828,0.0005070283336336551,22.610059997532517,True
uav,High,PSO,cold,200,10,1.0,0.004951684838323273,0.017653414798395533,0.05,0.0,0.035,0.9892214680285765,0.0023187755351756155,4.552514496026561,True
uav,High,PSO,optimizer_warm,200,10,0.13563668329165418,0.01007044659833297,0.11612128155538819,0.005,0.0,0.005,0.9172987385927727,0.004100849302795857,4.558929998893291,True
uav,High,PSO,reference_warm,200,10,0.05845570901402351,0.0030653125185953864,0.006628712579978386,0.035,0.0,0.02,0.9373414466200145,0.0018786582360024368,4.553541002678685,True
uav,High,SGO,cold,200,10,1.0,0.01575576594761302,0.16093786127967208,0.01,0.0,0.01,0.9507308642073755,0.007054001822147614,13.1058520055376,True
uav,High,SGO,optimizer_warm,200,10,0.13253788080199946,0.008772448369764593,0.018231597847878728,0.0,0.0,0.005,0.9185595604602508,0.0031212164718029773,13.013811010750942,True
uav,High,SGO,reference_warm,200,10,0.05845570901402351,0.006657834724173828,0.009608246426853994,0.01,0.0,0.04,0.8897783452925656,0.0027106900454723255,13.085422993754037,True
uav,High,WOA,cold,200,10,1.0,0.006291015128355854,0.4945220038535496,0.105,0.0,0.0,0.969917734021513,0.015332018089829511,8.313116995850578,True
uav,High,WOA,optimizer_warm,200,10,0.3729689593385818,0.02470323879369667,0.3179930170170454,0.07,0.0,0.0,0.9041386276776862,0.007107183728667238,8.308181495522149,True
uav,High,WOA,reference_warm,200,10,0.05845570901402351,0.0002563263482516693,0.002005600440650435,0.38,0.0,0.0,0.9963292123201701,0.000488823340666703,8.316940991790034,True
uav,Moderate,GWO,cold,180,9,0.026875893871632164,1.2237417820429308e-05,0.00010117061710133068,0.75,0.2222222222222222,0.0,0.9993136873964008,8.916900067443937e-05,22.636918001808226,True
uav,Moderate,GWO,optimizer_warm,180,9,0.0019306634560756996,1.1605300010811802e-05,5.750348926033225e-05,0.8055555555555556,0.022222222222222223,0.0,0.9950792974868438,6.758125604410113e-05,22.63267949456349,True
uav,Moderate,GWO,reference_warm,180,9,0.0014178608107282059,6.4942775815646225e-06,3.870259296823121e-05,0.8388888888888889,0.1111111111111111,0.0,0.9943388382367746,6.198242824902303e-05,22.594648995436728,True
uav,Moderate,PSO,cold,180,9,0.026875893871632164,0.001855812212677454,0.00609406812836738,0.2388888888888889,0.2222222222222222,0.2111111111111111,0.7522896957107579,0.0006391523413574139,4.563590002362616,True
uav,Moderate,PSO,optimizer_warm,180,9,0.047640420174994716,0.00814634509317613,0.1343114872221582,0.0,0.0,0.044444444444444446,0.665405887918914,0.002329111837707617,4.554356492008083,True
uav,Moderate,PSO,reference_warm,180,9,0.0014178608107282059,0.0004657251367474386,0.0013294083413533616,0.16666666666666666,0.1111111111111111,0.2388888888888889,0.4554758091184343,0.0001613928665819227,4.548120996332727,True
uav,Moderate,SGO,cold,180,9,0.026875893871632164,0.001374555934306812,0.006412061073186211,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.9264766447676288,0.0006058707824377836,13.029042995185591,True
uav,Moderate,SGO,optimizer_warm,180,9,0.0077730962807508915,0.001400992857999695,0.0034824978093502025,0.044444444444444446,0.0,0.06111111111111111,0.8029524697153223,0.0006298757451026851,13.09988550201524,True
uav,Moderate,SGO,reference_warm,180,9,0.0014178608107282059,0.000511363429848765,0.0011913131546303433,0.15555555555555556,0.1111111111111111,0.36666666666666664,0.3584365602382764,0.00027426186633279726,13.027403503656387,True
uav,Moderate,WOA,cold,180,9,0.026875893871632164,3.433628673355296e-05,0.0004318471650925329,0.6111111111111112,0.2222222222222222,0.0,0.9978694814700686,0.00012695388189251083,8.327924995683134,True
uav,Moderate,WOA,optimizer_warm,180,9,0.02432765659981227,0.0007550299905436028,0.003806748815818481,0.3111111111111111,0.005555555555555556,0.0,0.9867944745473611,0.0004741559492450211,8.298520493553951,True
uav,Moderate,WOA,reference_warm,180,9,0.0014178608107282059,6.552157212867671e-07,3.7760783519854646e-05,0.9555555555555556,0.1111111111111111,0.0,0.9988466930911273,2.0301839616491934e-05,8.32174600509461,True
uav,Severe,GWO,cold,160,8,1.0,0.0002603655611416849,0.0005476368972537236,0.35,0.125,0.0,0.9996067883040347,0.0005876615431440876,22.62274250097107,True
uav,Severe,GWO,optimizer_warm,160,8,0.17829901004495063,0.00024759432881826446,0.0005812824443672137,0.3375,0.125,0.0,0.9987274815351967,0.0005554746746367501,22.60188049694989,True
uav,Severe,GWO,reference_warm,160,8,0.17752566984763038,0.00033312821287602646,0.0007280117122708321,0.34375,0.125,0.0,0.9984445737835979,0.0005595679892784191,22.598537005251274,True
uav,Severe,PSO,cold,160,8,1.0,0.0023853365301103255,0.008381494551562398,0.24375,0.125,0.125,0.9938347812002888,0.001611862288799297,4.57890699908603,True
uav,Severe,PSO,optimizer_warm,160,8,0.5548191493017613,0.0076480373202393055,0.2265415151944384,0.11875,0.0,0.0125,0.961106328551006,0.0029655045987911416,4.562524001812562,True
uav,Severe,PSO,reference_warm,160,8,0.17752566984763038,0.0028105414998028273,0.00980680368211096,0.225,0.125,0.125,0.9659089389603722,0.0019952738070486333,4.566952513414435,True
uav,Severe,SGO,cold,160,8,1.0,0.010595601508105339,0.034690243443293974,0.125,0.125,0.125,0.973985350199946,0.004471770638539279,13.013943986152299,True
uav,Severe,SGO,optimizer_warm,160,8,0.2794015181130304,0.00856859520451058,0.027655293903194253,0.025,0.0,0.03125,0.9491312638341288,0.004276428529006659,13.136383990058675,True
uav,Severe,SGO,reference_warm,160,8,0.17752566984763038,0.00868088388864004,0.018422929070247798,0.125,0.125,0.125,0.9136278735860777,0.004133117615603097,13.01373950263951,True
uav,Severe,WOA,cold,160,8,1.0,0.0069296631448222245,0.132165157213323,0.125,0.125,0.0,0.9734336718480086,0.0057769379617884165,8.23388849676121,True
uav,Severe,WOA,optimizer_warm,160,8,0.6612797863864882,0.02081433225139777,0.18208007943079876,0.125,0.125,0.0,0.9543834930620749,0.009482485247037266,8.314346996485256,True
uav,Severe,WOA,reference_warm,160,8,0.17752566984763038,0.0002677882083896468,0.0021228238094997457,0.33125,0.125,0.0,0.9960918900814211,0.0007860770247097345,8.318782478454523,True
