system,Nc,dim,role,k,alg,NP,trial,seed,J_star,J,norm_gap,converged_1e4,first_control_error,lambda_min,lambda_max,cond_H,n_active_reference,realized_fe,fe_exact,time_ms
pendcart,8,8,initial_transient,4,WOA,8,4,15803004,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.788418990094215
pendcart,8,8,initial_transient,4,WOA,8,5,15803005,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.946990977507085
pendcart,8,8,initial_transient,4,WOA,8,6,15803006,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,33.29885203856975
pendcart,8,8,initial_transient,4,WOA,8,7,15803007,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.67161297844723
pendcart,8,8,initial_transient,4,WOA,8,8,15803008,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.2435200214386
pendcart,8,8,initial_transient,4,WOA,8,9,15803009,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.31439599767327
pendcart,8,8,initial_transient,4,WOA,8,10,15803010,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.34201401937753
pendcart,8,8,initial_transient,4,WOA,8,11,15803011,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.17226197011769
pendcart,8,8,initial_transient,4,WOA,8,12,15803012,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.532798999454826
pendcart,8,8,initial_transient,4,WOA,8,13,15803013,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.658928015735
pendcart,8,8,initial_transient,4,WOA,8,14,15803014,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.34288201201707
pendcart,8,8,initial_transient,4,WOA,8,15,15803015,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.50730800209567
pendcart,8,8,initial_transient,4,WOA,8,16,15803016,-356.9631154064405,-356.96311540643524,1.4809479539744527e-14,True,6.501463923613837e-06,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.163460040465
pendcart,8,8,initial_transient,4,WOA,8,17,15803017,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.34825300751254
pendcart,8,8,initial_transient,4,WOA,8,18,15803018,-356.9631154064405,-354.22791655307356,0.007662413104649907,False,4.641354198298771,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.410793006420135
pendcart,8,8,initial_transient,4,WOA,8,19,15803019,-356.9631154064405,-356.9631154064403,6.369668619244958e-16,True,1.5726733158527573e-06,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,32.53467002650723
pendcart,8,8,mid_trajectory,75,SGO,20,0,15800000,-323.6035169018666,-230.3334540628825,0.2882232669531476,False,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.76304404204711
pendcart,8,8,mid_trajectory,75,SGO,20,1,15800001,-323.6035169018666,-298.0512651595125,0.07896160087191777,False,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.28640600154176
pendcart,8,8,mid_trajectory,75,SGO,20,2,15800002,-323.6035169018666,-292.22624191323774,0.0969620951250171,False,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.04875902319327
pendcart,8,8,mid_trajectory,75,SGO,20,3,15800003,-323.6035169018666,-172.14121764486268,0.46804899003287154,False,9.75104469474848,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.38153897272423
pendcart,8,8,mid_trajectory,75,SGO,20,4,15800004,-323.6035169018666,-252.59296576909696,0.2194368955338138,False,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.96138600632548
pendcart,8,8,mid_trajectory,75,SGO,20,5,15800005,-323.6035169018666,-320.8172248425717,0.00861020326963831,False,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.65998399164528
pendcart,8,8,mid_trajectory,75,SGO,20,6,15800006,-323.6035169018666,-225.05895414068476,0.30452253332915935,False,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.30100698582828
pendcart,8,8,mid_trajectory,75,SGO,20,7,15800007,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.1808230089955
pendcart,8,8,mid_trajectory,75,SGO,20,8,15800008,-323.6035169018666,-217.25925139124777,0.3286251846974455,False,0.40288182123738725,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.944200998637825
pendcart,8,8,mid_trajectory,75,SGO,20,9,15800009,-323.6035169018666,-311.5308901063404,0.03730684669656191,False,9.75104469474848,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.73021300043911
pendcart,8,8,mid_trajectory,75,SGO,20,10,15800010,-323.6035169018666,-311.5308901063404,0.03730684669656191,False,9.75104469474848,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.72871700534597
pendcart,8,8,mid_trajectory,75,SGO,20,11,15800011,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.419759006705135
pendcart,8,8,mid_trajectory,75,SGO,20,12,15800012,-323.6035169018666,-263.67867351633254,0.18517982733700142,False,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.946371980477124
pendcart,8,8,mid_trajectory,75,SGO,20,13,15800013,-323.6035169018666,-200.87089666564577,0.37926849933908396,False,4.19853326794884,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.157013001386076
pendcart,8,8,mid_trajectory,75,SGO,20,14,15800014,-323.6035169018666,-285.1594534801606,0.1187998937396105,False,9.75104469474848,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.043443033937365
pendcart,8,8,mid_trajectory,75,SGO,20,15,15800015,-323.6035169018666,-311.5308901063404,0.03730684669656191,False,9.75104469474848,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.04612601036206
pendcart,8,8,mid_trajectory,75,SGO,20,16,15800016,-323.6035169018666,-320.4401594685213,0.009775411168675911,False,4.991423191973755,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,40.012062003370374
pendcart,8,8,mid_trajectory,75,SGO,20,17,15800017,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.849233988206834
pendcart,8,8,mid_trajectory,75,SGO,20,18,15800018,-323.6035169018666,-243.16087789932593,0.2485839454796008,False,7.342729427054916,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.42747600376606
pendcart,8,8,mid_trajectory,75,SGO,20,19,15800019,-323.6035169018666,-311.5308901063404,0.03730684669656191,False,9.75104469474848,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,39.06318504596129
pendcart,8,8,mid_trajectory,75,GWO,20,0,15801000,-323.6035169018666,-319.9215741046972,0.011377944320320792,False,5.385038069440842,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,62.87330301711336
pendcart,8,8,mid_trajectory,75,GWO,20,1,15801001,-323.6035169018666,-319.23697535370786,0.013493492252381523,False,5.864338867525348,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,63.191979948896915
pendcart,8,8,mid_trajectory,75,GWO,20,2,15801002,-323.6035169018666,-321.1068556057796,0.00771518591636369,False,4.43435107300814,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,63.26293898746371
pendcart,8,8,mid_trajectory,75,GWO,20,3,15801003,-323.6035169018666,-319.6389063346305,0.012251444623323945,False,5.580408758259563,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,62.957597023341805
pendcart,8,8,mid_trajectory,75,GWO,20,4,15801004,-323.6035169018666,-321.90966783796773,0.005234334534171778,False,3.652478041070803,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,62.71055800607428
pendcart,8,8,mid_trajectory,75,GWO,20,5,15801005,-323.6035169018666,-318.92733667928354,0.014450338078374876,False,6.068702943524688,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,64.55771700711921
pendcart,8,8,mid_trajectory,75,GWO,20,6,15801006,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,64.58805699367076
pendcart,8,8,mid_trajectory,75,GWO,20,7,15801007,-323.6035169018666,-311.31192205268013,0.03798350205481213,False,5.092815683054804,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,64.53894299920648
pendcart,8,8,mid_trajectory,75,GWO,20,8,15801008,-323.6035169018666,-322.2519628826864,0.004176573951110815,False,3.262623526760038,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,65.88567502330989
pendcart,8,8,mid_trajectory,75,GWO,20,9,15801009,-323.6035169018666,-311.02602218247523,0.03886699019777814,False,1.0714793840043066,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,63.38876602239907
pendcart,8,8,mid_trajectory,75,GWO,20,10,15801010,-323.6035169018666,-310.40830144404623,0.040775871610263914,False,2.146482740073366,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,62.37056100508198
pendcart,8,8,mid_trajectory,75,GWO,20,11,15801011,-323.6035169018666,-320.64208069220206,0.009151433946135438,False,4.829491994394673,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,61.65407196385786
pendcart,8,8,mid_trajectory,75,GWO,20,12,15801012,-323.6035169018666,-310.46120877028716,0.040612377323343135,False,3.364883232707431,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,62.97020404599607
pendcart,8,8,mid_trajectory,75,GWO,20,13,15801013,-323.6035169018666,-320.9234656806665,0.008281897696473,False,0.8414793054963781,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,63.18503402872011
pendcart,8,8,mid_trajectory,75,GWO,20,14,15801014,-323.6035169018666,-320.93580124975153,0.008243778305178518,False,4.5837405523217045,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,63.43211903003976
pendcart,8,8,mid_trajectory,75,GWO,20,15,15801015,-323.6035169018666,-309.0594415098201,0.04494412029661916,False,4.787185192679776,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,62.370624975301325
pendcart,8,8,mid_trajectory,75,GWO,20,16,15801016,-323.6035169018666,-321.69859968927193,0.0058865775960412455,False,3.873364005444424,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,63.87223600177094
pendcart,8,8,mid_trajectory,75,GWO,20,17,15801017,-323.6035169018666,-321.5422141040058,0.006369840530768789,False,2.6969224140627412,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,62.105724995490164
pendcart,8,8,mid_trajectory,75,GWO,20,18,15801018,-323.6035169018666,-320.27178968723786,0.010295707681196522,False,5.122535508476864,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,61.48547597695142
pendcart,8,8,mid_trajectory,75,GWO,20,19,15801019,-323.6035169018666,-320.2176222453431,0.01046309597911543,False,5.10727051554123,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,61.98223098181188
pendcart,8,8,mid_trajectory,75,PSO,30,0,15802000,-323.6035169018666,-323.6035169007737,3.3773687780043142e-12,True,9.277954234754304e-05,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.47478997055441
pendcart,8,8,mid_trajectory,75,PSO,30,1,15802001,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.53178697032854
pendcart,8,8,mid_trajectory,75,PSO,30,2,15802002,-323.6035169018666,-323.60351690184234,7.500579748311448e-14,True,1.3832106285249779e-05,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.621762975584716
pendcart,8,8,mid_trajectory,75,PSO,30,3,15802003,-323.6035169018666,-323.6035169018637,8.95853787269049e-15,True,4.808365586583818e-06,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.423034978099167
pendcart,8,8,mid_trajectory,75,PSO,30,4,15802004,-323.6035169018666,-323.60351690186434,7.026304213874893e-15,True,4.238816290857983e-06,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.54243303509429
pendcart,8,8,mid_trajectory,75,PSO,30,5,15802005,-323.6035169018666,-323.6035169018664,7.026304213874893e-16,True,1.3330945787259907e-06,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.181658984161913
pendcart,8,8,mid_trajectory,75,PSO,30,6,15802006,-323.6035169018666,-323.6035169008634,3.10018107676695e-12,True,8.889225424457692e-05,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.308849999215454
pendcart,8,8,mid_trajectory,75,PSO,30,7,15802007,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.59152805386111
pendcart,8,8,mid_trajectory,75,PSO,30,8,15802008,-323.6035169018666,-323.60351690186513,4.567097739018681e-15,True,3.473565765688136e-06,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.45259696105495
pendcart,8,8,mid_trajectory,75,PSO,30,9,15802009,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.3150110472925
pendcart,8,8,mid_trajectory,75,PSO,30,10,15802010,-323.6035169018666,-323.6035169004179,4.476809729870388e-12,True,0.0001068205198890837,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.61416198639199
pendcart,8,8,mid_trajectory,75,PSO,30,11,15802011,-323.6035169018666,-323.59564749042636,2.4318065253413746e-05,True,0.24895530525152054,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.791168980300426
pendcart,8,8,mid_trajectory,75,PSO,30,12,15802012,-323.6035169018666,-323.6035169009983,2.6833455792788217e-12,True,8.270100680451975e-05,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.619885021820664
pendcart,8,8,mid_trajectory,75,PSO,30,13,15802013,-323.6035169018666,-311.5308901063404,0.03730684669656191,False,9.75104469474848,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,23.996906995307654
pendcart,8,8,mid_trajectory,75,PSO,30,14,15802014,-323.6035169018666,-323.60351690169273,5.373366147560825e-13,True,3.700721531885165e-05,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.199548992328346
pendcart,8,8,mid_trajectory,75,PSO,30,15,15802015,-323.6035169018666,-323.60351690159666,8.341979677922967e-13,True,4.6114998461632695e-05,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.489403993356973
pendcart,8,8,mid_trajectory,75,PSO,30,16,15802016,-323.6035169018666,-323.60351689788143,1.2315003395658525e-11,True,0.00017716424137681486,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.601836979854852
pendcart,8,8,mid_trajectory,75,PSO,30,17,15802017,-323.6035169018666,-323.6035169018327,1.0486759039208278e-13,True,1.635945078692913e-05,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.767109018284827
pendcart,8,8,mid_trajectory,75,PSO,30,18,15802018,-323.6035169018666,-323.60351685273474,1.5182736763269959e-10,True,0.0006220596135833034,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.475604994222522
pendcart,8,8,mid_trajectory,75,PSO,30,19,15802019,-323.6035169018666,-323.60351689987914,6.141692513348044e-12,True,0.00012511382504776236,0.20026829155587844,0.46099988965599725,2.3019115311490537,7,1000,True,24.43278202554211
