case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F3,13,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,17.237689683093265,16.05525814179257,0.259193190377361,220.87242560200684
F3,17,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.740342685325338,15.931684493851344,0.21317935710677488,208.32480380599736
F3,23,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,15.065313117255275,14.19016219881033,0.2414881384363589,175.21645478799473
F3,22,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,13.943826566191383,13.32299446352992,0.179492109742288,177.0123348670022
F3,20,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,11.924200375816262,11.506912132263649,0.13485479249090096,187.09677364899835
F3,18,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,13.578202279218182,12.672463374798577,0.21508247544183948,207.35477829098818
F3,19,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,14.93543853958612,14.425321167954932,0.22341565837231972,191.86125819999143
F3,30,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,14.213362613483916,13.486912253814813,0.17340733424322105,166.50230616801127
F3,26,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,20.435955305013923,19.061378968115438,0.2707474252021207,190.33747433200188
F3,21,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,17.207620507212198,16.55452994432905,0.23088835519247278,203.20695112700923
F3,25,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,15.849796196269049,14.532650715723399,0.1982363490466614,194.6314218250045
F3,29,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,14.104971694745466,13.207041711377155,0.16719336627076772,192.42668218100152
F3,28,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,15.126340282520301,14.48314095037945,0.21619240685295682,196.41623240700574
F3,27,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.192615263933675,15.269064305349005,0.22222865116433874,199.13294183100516
F3,24,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.605169967723576,15.97842073280354,0.22914324212054907,204.5443188319914
F3,31,fitness,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,14.83394301342566,14.170797182487979,0.2384601397289071,215.39174582499254
F4,1,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.175975009534772,13.166705259914785,0.2246497602956903,235.841293518999
F4,2,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,16.781052938624764,15.785199118758245,0.22218618193103923,242.14622732899443
F4,4,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,16.728485899055144,15.8306282431546,0.25317819104677,245.06968521900126
F4,5,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,15.176988259609221,14.079219920725224,0.24993543399907245,249.52193853299832
F4,3,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.920046189223234,13.063124446109269,0.2324722804916858,273.0538330220006
F4,19,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.819511694192682,13.899503208217311,0.2207199919872052,167.86359574300877
F4,9,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.034060767158431,12.481664482299053,0.22175538840711762,174.27656413600198
F4,25,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.257144323007491,12.59654697691413,0.2657759352881583,174.93281001900323
F4,11,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.781590496870745,13.688739255158966,0.22885942813903593,175.33181823899213
F4,21,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.942571450431197,14.075341560150626,0.25214393211439495,175.65648691999377
F4,6,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.932359331742946,13.170764093776558,0.23603586283221378,176.49705377200735
F4,24,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.945175689160004,14.037275343142865,0.25066930478078764,176.6037043260003
F4,12,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.028350781568738,12.198612787114117,0.1987813996684509,177.40225488800206
F4,23,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,15.276032717264448,14.258196197942203,0.24314851678969113,177.30355322400283
F4,10,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.747213640393706,14.079154152447565,0.25072993173143326,177.89363454100385
F4,7,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.941429313238228,13.92288356200483,0.24310972606353312,178.58978993499477
F4,15,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.553541402200398,13.80094780493923,0.2424486079852773,181.88870956300525
F4,18,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,15.422110894609142,14.168840571968783,0.25671691875933617,183.2300279750052
F4,14,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,15.63705569099071,14.287121749645484,0.25482915553756996,186.01079580899386
F4,20,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.658681212963325,13.859805618908574,0.22100285455631374,186.48004056399805
F4,13,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,15.078209720176162,13.977058361984938,0.23932795431965742,188.057799703005
