case,seed,grouping,mode,environment,change_frequency,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,error_at_0,error_at_5,error_at_10,error_at_25,error_at_50,error_at_75,late_half_reduction,late_half_fraction,recovery_evals_50,recovery_success_50,recovery_frac_50,recovery_evals_90,recovery_success_90,recovery_frac_90
F2,20,fitness,previous_best_seeded,24,5000,30.542108552766578,13.72120958875692,26.92794264879887,16.820898964009658,0.5507445216150926,30.542108552766578,30.542108552766578,30.542108552766578,29.713664723662433,26.622738661401925,25.228879174196088,12.901529072645005,0.7669940292875774,4426,True,0.8852,4848,True,0.9696
F2,20,fitness,previous_best_seeded,25,5000,21.763455820767035,21.763455820767035,21.763455820767035,0.0,0.0,21.763455820767035,21.763455820767035,21.763455820767035,21.763455820767035,21.763455820767035,21.763455820767035,0.0,nan,-1,False,nan,-1,False,nan
F2,20,fitness,previous_best_seeded,26,5000,32.5180241530676,17.6973935870731,26.502938682987967,14.820630565994499,0.4557666387180043,32.5180241530676,32.5180241530676,32.5180241530676,32.5180241530676,32.5180241530676,17.6973935870731,14.820630565994499,1.0,2682,True,0.5364,3283,True,0.6566
F2,20,fitness,previous_best_seeded,27,5000,35.93947717698836,24.44018945383464,28.26734868300605,11.49928772315372,0.3199625767098411,35.93947717698836,30.251579547376224,30.251579547376224,30.251579547376224,30.251579547376224,24.44018945383464,5.811390093541583,0.505369570137844,3285,True,0.657,3285,True,0.657
F2,20,fitness,previous_best_seeded,28,5000,25.564304979824406,24.447542484274145,25.018431471999442,1.1167624955502617,0.04368444580956225,25.564304979824406,25.564304979824406,25.564304979824406,25.564304979824406,25.564304979824406,24.447542484274145,1.1167624955502617,1.0,2557,True,0.5114,2557,True,0.5114
F2,20,fitness,previous_best_seeded,29,5000,28.40421379259358,19.511821357669618,23.063300961568874,8.892392434923963,0.3130659591515489,28.40421379259358,28.40421379259358,28.40421379259358,24.257591724955034,21.455413090191115,19.511821357669618,1.9435917325214973,0.2185679215964693,2283,True,0.4566,3445,True,0.689
F2,20,fitness,previous_best_seeded,30,5000,44.33588827254897,11.768558979470107,16.37147337716267,32.56732929307886,0.7345590798333743,44.33588827254897,44.33588827254897,15.305308517073001,15.305308517073001,15.305308517073001,11.768558979470107,3.536749537602894,0.10859808324394953,372,True,0.0744,3463,True,0.6926
F2,20,fitness,previous_best_seeded,31,5000,53.58158873122287,21.61091574687275,24.933680305192023,31.970672984350124,0.5966727329553834,53.58158873122287,52.18700394530333,47.36137999208175,21.61091574687275,21.61091574687275,21.61091574687275,0.0,0.0,586,True,0.1172,586,True,0.1172
F2,20,fitness,previous_best_seeded,32,5000,37.03702858556872,19.939848530563765,25.153376592612172,17.097180055004955,0.4616239668229427,37.03702858556872,27.883508889471003,27.883508889471003,27.883508889471003,26.805063183047885,20.72378137794631,6.86521465248412,0.401540758791648,82,True,0.0164,3454,True,0.6908
F2,20,fitness,previous_best_seeded,33,5000,28.30577781201444,14.948574588127848,20.13865774106698,13.357203223886593,0.47188963725339156,28.30577781201444,28.30577781201444,28.30577781201444,20.245002411310864,20.245002411310864,19.76233448956951,5.296427823183016,0.3965222160962148,798,True,0.1596,3836,True,0.7672
