case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F3,2,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,23.984582926912136,23.13665674355663,0.17783751652818894,136.9725513250014
F3,4,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,21.75612706733235,20.61810282059645,0.13876132747904624,146.73168464298942
F3,5,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,71.91127482117774,70.28865470089222,0.034129074274512734,148.22141032200307
F3,8,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,43.79280266387662,41.94112363033036,0.08775664277587775,143.4168374689907
F3,11,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,41.17923219114949,39.80453545698957,0.1411323773132873,125.2339879200008
F3,6,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,48.52333205910538,46.89633349250954,0.05088154707855613,154.5154201730038
F3,10,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,37.88290869797857,36.63827731411036,0.03240012246206039,139.07238158999826
F3,12,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,41.574151786564286,40.453229270339705,0.05779204977741146,129.3086675460072
F3,9,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,29.479444263727487,28.503183794323316,0.11547842658818026,146.9968135789968
F3,14,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.859128996948535,29.95980722196644,0.1126838792333765,131.33365132501058
F3,18,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,36.4461678318016,35.480884159759114,0.07475032768392888,115.29684303799877
